"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"66609",2012,0.645789362138497,"TANNER","H-02",6361.2524617699,733.18853196721,85.7,0
"66610",2012,0.645789362138497,"TANNER","H-06",6372.64985769304,883.410402485673,89.4,1
"66611",2012,0.645789362138497,"TANNER","H-06",6372.64985769304,883.410402485673,89.1,0
"66612",2012,0.645789362138497,"TANNER","H-07",6376.07583007223,920.048727998655,57.1,0
"66613",2012,0.645789362138497,"TANNER","H-11",6394.16554086681,1068.49302813726,81.5,0
"66614",2012,0.645789362138497,"TANNER","H-14",6412.71233223251,1180.21768237116,62.8,0
"66615",2012,0.645789362138497,"TANNER","H-16",6425.84400347282,1256.08486301483,124.5,1
"66616",2012,0.645789362138497,"TANNER","H-18",6357.91695909921,658.231550107143,122.2,1
"66617",2012,0.645789362138497,"TANNER","H-18",6357.91695909921,658.231550107143,99,0
"66618",2012,0.645789362138497,"TANNER","H-18",6357.91695909921,658.231550107143,96,1
"66619",2012,0.645789362138497,"TANNER","H-20",6355.61565147838,584.221618176657,127.4,1
"66620",2012,0.645789362138497,"TANNER","H-20",6355.61565147838,584.221618176657,100.7,0
"66621",2012,0.645789362138497,"TANNER","H-20",6355.61565147838,584.221618176657,87.7,0
"66622",2012,0.645789362138497,"TANNER","H-20",6355.61565147838,584.221618176657,97.4,1
"66623",2012,0.645789362138497,"TANNER","H-20",6355.61565147838,584.221618176657,86,0
"66624",2012,0.645789362138497,"TANNER","H-21",6354.77654699532,546.587827404851,88.8,0
"66625",2012,0.645789362138497,"TANNER","H-21",6354.77654699532,546.587827404851,98.7,0
"66626",2012,0.645789362138497,"TANNER","H-26",6353.49676633728,360.158838088192,107.9,1
"66627",2012,0.645789362138497,"TANNER","H-26",6353.49676633728,360.158838088192,74.1,1
"66628",2012,0.645789362138497,"TANNER","HG1918",6338.91820238232,643.680857242142,120.9,1
"66629",2012,0.645789362138497,"TANNER","HG1918",6338.91820238232,643.680857242142,129.6,1
"66630",2012,0.645789362138497,"TANNER","HG1918",6338.91820238232,643.680857242142,111.8,0
"66631",2012,0.645789362138497,"TANNER","HG1918",6338.91820238232,643.680857242142,91.4,1
"66632",2012,0.645789362138497,"TANNER","HG2221",6330.57646580958,532.819043493021,65.1,0
"66633",2012,0.645789362138497,"TANNER","I-02",6398.47190267616,729.678622620582,97.2,0
"66634",2012,0.645789362138497,"TANNER","I-02",6398.47190267616,729.678622620582,105.1,0
"66635",2012,0.645789362138497,"TANNER","I-02",6398.47190267616,729.678622620582,73.9,0
"66636",2012,0.645789362138497,"TANNER","I-02",6398.47190267616,729.678622620582,94.4,0
"66637",2012,0.645789362138497,"TANNER","I-02",6398.47190267616,729.678622620582,81.7,0
"66638",2012,0.645789362138497,"TANNER","I-04",6403.31190383002,804.837551978998,76.4,0
"66639",2012,0.645789362138497,"TANNER","I-04",6403.31190383002,804.837551978998,92.8,0
"66640",2012,0.645789362138497,"TANNER","I-04",6403.31190383002,804.837551978998,84.6,0
"66641",2012,0.645789362138497,"TANNER","I-04",6403.31190383002,804.837551978998,59.2,0
"66642",2012,0.645789362138497,"TANNER","I-15",6454.87819777991,1212.52318715126,59.4,0
"66643",2012,0.645789362138497,"TANNER","I-18",6394.27614721472,654.818617558555,101.2,0
"66644",2012,0.645789362138497,"TANNER","I-18",6394.27614721472,654.818617558555,103.2,0
"66645",2012,0.645789362138497,"TANNER","I-18",6394.27614721472,654.818617558555,60.1,0
"66646",2012,0.645789362138497,"TANNER","I-18",6394.27614721472,654.818617558555,72.9,0
"66647",2012,0.645789362138497,"TANNER","I-18",6394.27614721472,654.818617558555,105,0
"66648",2012,0.645789362138497,"TANNER","I-19",6393.59196217325,617.979208114209,60.5,0
"66649",2012,0.645789362138497,"TANNER","I-19",6393.59196217325,617.979208114209,60.4,0
"66650",2012,0.645789362138497,"TANNER","I-19",6393.59196217325,617.979208114209,67.2,0
"66651",2012,0.645789362138497,"TANNER","I-19",6393.59196217325,617.979208114209,65.6,0
"66652",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,85,0
"66653",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,104.2,1
"66654",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,97.1,0
"66655",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,92.5,0
"66656",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,87.6,0
"66657",2012,0.645789362138497,"TANNER","I-21",6391.976253332,542.92060625068,87.6,0
"66658",2012,0.645789362138497,"TANNER","I-22",6392.36840234486,506.215134834524,99.5,0
"66659",2012,0.645789362138497,"TANNER","I-22",6392.36840234486,506.215134834524,99.2,0
"66660",2012,0.645789362138497,"TANNER","I-22",6392.36840234486,506.215134834524,86.2,0
"66661",2012,0.645789362138497,"TANNER","I-22",6392.36840234486,506.215134834524,98.8,0
"66662",2012,0.645789362138497,"TANNER","IH1918",6375.03374497784,634.991763246817,73.6,0
"66663",2012,0.645789362138497,"TANNER","IH1918",6375.03374497784,634.991763246817,82.9,0
"66664",2012,0.645789362138497,"TANNER","IH1918",6375.03374497784,634.991763246817,84.6,0
"66665",2012,0.645789362138497,"TANNER","IH1918",6375.03374497784,634.991763246817,80,0
"66666",2012,0.645789362138497,"TANNER","IH2120",6373.37111028649,560.941295386762,73.5,0
"66667",2012,0.645789362138497,"TANNER","IH2120",6373.37111028649,560.941295386762,65.3,0
"66668",2012,0.645789362138497,"TANNER","IH2120",6373.37111028649,560.941295386762,82.3,0
"66669",2012,0.645789362138497,"TANNER","IH2120",6373.37111028649,560.941295386762,90.7,0
"66670",2012,0.645789362138497,"TANNER","IH2221",6372.67252996524,524.862867831509,110.5,0
"66671",2012,0.645789362138497,"TANNER","IH2221",6372.67252996524,524.862867831509,100.9,0
"66672",2012,0.645789362138497,"TANNER","IH2221",6372.67252996524,524.862867831509,113.7,0
"66673",2012,0.645789362138497,"TANNER","IH2221",6372.67252996524,524.862867831509,88.4,0
