"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"67",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.067,76,1
"68",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.068,80,0
"69",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.069,66,0
"70",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.07,80,0
"71",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.071,97,1
"72",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.072,80,1
"73",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.073,78,1
"74",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.074,95,1
"75",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.075,95,1
"76",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.076,82,1
"77",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.077,97,1
"78",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.078,101,1
"79",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.079,114,1
"80",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.08,116,1
"81",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.081,78,1
"82",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.082,89,1
"83",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.083,101,0
"84",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.084,113,1
"85",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.085,105,1
"86",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.086,86,1
"87",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.087,104,1
"88",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.088,70,1
"89",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.089,92,1
"90",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.09,98,0
"91",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.091,105,1
"92",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.092,104,1
"93",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.093,75,1
"94",1989,-1.36856515793535,"SNOW","G-18",6321.67818194023,0.094,72,0
"95",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.095,63,1
"96",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.096,101,1
"97",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.097,105,0
"98",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.098,84,1
"99",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.099,100,1
"100",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.1,69,1
"101",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.101,97,1
"102",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.102,81,1
"103",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.103,60,1
"104",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.104,85,1
"105",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.105,58,1
"106",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.106,63,1
"107",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.107,77,1
"108",1989,-1.36856515793535,"SNOW","G-23",6317.34008024428,0.108,109,1
"109",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.109,96,1
"110",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.11,82,0
"111",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.111,105,1
"112",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.112,98,0
"113",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.113,72,1
"114",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.114,63,1
"115",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.115,77,1
"116",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.116,99,1
"117",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.117,114,1
"118",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.118,101,1
"119",1989,-1.36856515793535,"SNOW","H-02",6360.7339399587,0.119,97,1
"120",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.12,90,0
"121",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.121,92,0
"122",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.122,93,0
"123",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.123,99,0
"124",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.124,87,0
"125",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.125,92,0
"126",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.126,93,0
"127",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.127,90,0
"128",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.128,96,0
"129",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.129,99,0
"130",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.13,78,0
"131",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.131,99,0
"132",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.132,82,0
"133",1989,-1.36856515793535,"SNOW","H-03",6371.384869061,0.133,58,0
"134",1989,-1.36856515793535,"SNOW","H-24",6355.52545488833,0.134,106,1
"135",1989,-1.36856515793535,"SNOW","H-24",6355.52545488833,0.135,122,1
"136",1989,-1.36856515793535,"SNOW","H-24",6355.52545488833,0.136,95,0
"137",1989,-1.36856515793535,"SNOW","H-24",6355.52545488833,0.137,94,1
"138",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.138,93,0
"139",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.139,97,1
"140",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.14,76,0
"141",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.141,94,1
"142",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.142,81,0
"143",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.143,111,1
"144",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.144,77,0
"145",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.145,85,1
"146",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.146,86,0
"147",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.147,72,1
"148",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.148,95,1
"149",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.149,77,0
"150",1989,-1.36856515793535,"SNOW","I-01",6399.51165128738,0.15,74,0
