"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"1774",2009,"TANNER","EBS","ALL",157.5,0.994840128885938,0.00263258730309281,5.7713442607386,1.24196997218103,13.3893543266501,0.0694456733499358,13.4588,"N"
"1775",2009,"TANNER","EBS","ALL",162.5,0.999892276774632,5.49608292695608e-05,10.3124931170454,1.50629053550265,1.99978455354926,0.000215446450736678,2,"N"
"1776",2009,"TANNER","EBS","ALL",167.5,0.999881103587159,6.0661435123082e-05,9.82364069147918,1.59553743085916,0.999881103587159,0.000118896412841241,1,"N"
"1777",2009,"TANNER","EBS","ALL",172.5,0.998899588773406,0.000561434299282478,7.95124984069523,2.02696095519243,0.998899588773406,0.00110041122659366,1,"N"
"1778",2009,"TANNER","EBS","ALL",182.5,0.999948484348526,2.62834956497672e-05,11.346945581345,2.08384393998136,0.999948484348526,5.15156514735438e-05,1,"N"
"1779",2009,"TANNER","EBS","E166",12.5,6.77904554638387e-05,6.55661092081097e-05,-10.5202722366801,1.72974392067706,0.000474533188246871,6.99952546681175,7,"N"
"1780",2009,"TANNER","EBS","E166",17.5,0.000216071794202729,0.000164298973673018,-9.20141581359337,1.60598568515265,0.0113604499381557,52.5658395500618,52.5772,"N"
"1781",2009,"TANNER","EBS","E166",22.5,0.000443647462684161,0.000388935521117622,-8.48304897372877,1.58642614023407,0.0242043408101374,54.5333956591899,54.5576,"N"
"1782",2009,"TANNER","EBS","E166",27.5,0.000295852931280915,0.000218237920960508,-8.70959159406733,1.31460754852466,0.0487361492228364,164.682263850777,164.731,"N"
"1783",2009,"TANNER","EBS","E166",32.5,0.0018898559297161,0.00146165962567161,-6.84851711088065,1.28153297157367,0.180311532225399,95.2298884677746,95.4102,"N"
"1784",2009,"TANNER","EBS","E166",37.5,0.00156804906897509,0.00121099508458321,-6.89659138470224,1.04028459623599,0.181904668344594,115.825095331655,116.007,"N"
"1785",2009,"TANNER","EBS","E166",42.5,0.00603467787325494,0.00395442443401107,-5.38052440713253,0.803979556072651,0.340406523345714,56.0679934766543,56.4084,"N"
"1786",2009,"TANNER","EBS","E166",47.5,0.00597692472092599,0.00364551216013776,-5.39205144888883,0.830170273449151,0.338177986864825,56.2424220131352,56.5806,"N"
"1787",2009,"TANNER","EBS","E166",52.5,0.0100593497868538,0.00554450766758615,-4.77080133548174,0.636388420802151,0.344230949706136,33.8757690502939,34.22,"N"
