"","YEAR","SIZE_BIN","PROP_MATURE"
"171",1995,42.5,0.0207933058845655
"172",1995,47.5,0.0242711675801165
"173",1995,52.5,0.0283493507412837
"174",1995,57.5,0.0333030160928782
"175",1995,62.5,0.0395869169338202
"176",1995,67.5,0.0479429678552534
"177",1995,72.5,0.059524108116692
"178",1995,77.5,0.0761512820467638
"179",1995,82.5,0.100694223895612
"180",1995,87.5,0.137608841102359
"181",1995,92.5,0.193348126623255
"182",1995,97.5,0.275806436101928
"183",1995,102.5,0.390503687733342
"184",1995,107.5,0.532567994534549
"185",1995,112.5,0.680605085708098
"186",1995,117.5,0.806071768968456
"187",1995,122.5,0.89328408910745
"188",1995,127.5,0.945065304859546
"189",1995,132.5,0.97277385475304
"190",1995,137.5,0.986737590147637
"191",1995,142.5,0.993575638845773
"192",1995,147.5,0.996890812349958
"193",1995,152.5,0.998495065490807
"194",1995,162.5,0.999649239624009
"195",1996,17.5,0
"196",1996,22.5,0
"197",1996,27.5,0
"198",1996,32.5,0
"199",1996,37.5,0
"200",1996,42.5,0
"201",1996,47.5,0
"202",1996,52.5,0
"203",1996,57.5,0.0207345942636575
"204",1996,62.5,0.00750604454990743
"205",1996,67.5,0.00508359673656991
"206",1996,72.5,0.00688214542506852
"207",1996,77.5,0.0158449845365433
"208",1996,82.5,0.0468281311909314
"209",1996,87.5,0.121084640597184
"210",1996,92.5,0.222182257982182
"211",1996,97.5,0.290736774146587
"212",1996,102.5,0.312052693114942
"213",1996,107.5,0.337423763212375
"214",1996,112.5,0.425299643462404
"215",1996,117.5,0.629229566162391
"216",1996,122.5,0.863890823063347
"217",1996,127.5,0.971343921344423
"218",1996,137.5,0.999217094638399
"219",1996,147.5,0.999961514373191
"220",1996,152.5,0.999989472823242
"221",1996,157.5,0.999997221882
"222",1996,167.5,0.999999873155116
"223",1997,12.5,2.25712841102697e-05
"224",1997,17.5,3.80986912867621e-05
"225",1997,22.5,6.43963615273752e-05
"226",1997,27.5,0.000108930594642289
"227",1997,32.5,0.000184241783466407
"228",1997,37.5,0.000311234995620599
"229",1997,42.5,0.000524934604549337
"230",1997,47.5,0.000884390084538317
"231",1997,52.5,0.00148969750669391
"232",1997,57.5,0.00251189943438083
"233",1997,62.5,0.00424040685440565
"234",1997,67.5,0.0071584983489236
"235",1997,72.5,0.0120556363130115
"236",1997,77.5,0.020177265306462
"237",1997,82.5,0.0334498268300073
"238",1997,87.5,0.054755817946829
"239",1997,92.5,0.0882978128836525
"240",1997,97.5,0.139877432529188
"241",1997,102.5,0.216276610135625
"242",1997,107.5,0.322673831445383
"243",1997,112.5,0.45649568870674
"244",1997,117.5,0.602193889441451
"245",1997,122.5,0.735612540672773
"246",1997,127.5,0.838333082784059
"247",1997,132.5,0.906899634260708
"248",1997,137.5,0.948269393226967
"249",1997,152.5,0.991761748774186
"250",1998,22.5,0
"251",1998,27.5,0
"252",1998,32.5,0
"253",1998,37.5,0
"254",1998,42.5,0
"255",1998,47.5,0
"256",1998,52.5,0
"257",1998,57.5,0
"258",1998,62.5,0
"259",1998,67.5,0.0532952415548725
"260",1998,72.5,0.0627511955851753
"261",1998,77.5,0.0930407076823194
"262",1998,82.5,0.154146582570629
"263",1998,87.5,0.246216820614059
"264",1998,92.5,0.34894947672047
"265",1998,97.5,0.433395384666297
