"","YEAR","SPECIES","DISTRICT","SIZE_5MM","PROP_MATURE_mean","PROP_MATURE_lo","PROP_MATURE_hi"
"1441",2014,"TANNER","W166",77.5,0.0827366341318092,0.052275534195563,0.137053073767128
"1442",2014,"TANNER","W166",82.5,0.15024976985715,0.108147140381296,0.204945961437047
"1443",2014,"TANNER","W166",87.5,0.228234653222299,0.171882586126013,0.296424591798816
"1444",2014,"TANNER","W166",92.5,0.328929372227561,0.250345711847333,0.423607829709427
"1445",2014,"TANNER","W166",97.5,0.35164237367063,0.264497371398081,0.457000249953908
"1446",2014,"TANNER","W166",102.5,0.405418710950627,0.308157883247534,0.521675539850362
"1447",2014,"TANNER","W166",107.5,0.457337186094208,0.365893817886459,0.563952536790644
"1448",2014,"TANNER","W166",112.5,0.570753328382393,0.471767257832234,0.675120020875759
"1449",2014,"TANNER","W166",117.5,0.681336120288155,0.579076957199146,0.781659408980265
"1450",2014,"TANNER","W166",122.5,0.810560414087736,0.73718030230746,0.871693836652876
"1451",2014,"TANNER","W166",127.5,0.856938018345437,0.78322467690566,0.915189232742088
"1452",2014,"TANNER","W166",132.5,0.913465580190647,0.855033035978927,0.953672555468197
"1453",2014,"TANNER","W166",137.5,0.951907785879609,0.910391264560813,0.97684828822386
"1454",2014,"TANNER","W166",142.5,0.977634658156131,0.952574738858411,0.990614312070896
"1455",2014,"TANNER","W166",147.5,0.99166920738435,0.977154342588492,0.997743636364734
"1456",2014,"TANNER","W166",152.5,0.997589188604133,0.991182432047658,0.999609297231604
"1457",2014,"TANNER","W166",157.5,0.998119902875253,0.993405924398035,0.999782563467288
"1458",2014,"TANNER","W166",162.5,0.999758375630456,0.998707845236015,0.999989791709508
"1459",2016,"TANNER","E166",12.5,0.00171514180213492,9.45990980705519e-06,0.00971840898963133
"1460",2016,"TANNER","E166",17.5,0.00134867251002842,1.16819879897867e-05,0.0088424236380606
"1461",2016,"TANNER","E166",22.5,0.00123915663667739,1.07464774155955e-05,0.00721265050755247
"1462",2016,"TANNER","E166",27.5,0.00155641757186768,4.2445444953682e-05,0.00942445509001332
"1463",2016,"TANNER","E166",32.5,0.00144366834093211,6.29427025250658e-05,0.0078696386552855
"1464",2016,"TANNER","E166",37.5,0.00233170062854944,0.000113545559303114,0.0123274587830154
"1465",2016,"TANNER","E166",42.5,0.0047790783013379,0.000321715943236597,0.0249877636849894
"1466",2016,"TANNER","E166",47.5,0.00581432125342989,0.000965196302910054,0.0208166655962218
"1467",2016,"TANNER","E166",52.5,0.00890928777097343,0.00195001962098985,0.0279750388557879
"1468",2016,"TANNER","E166",57.5,0.0161974615961509,0.00532515962276199,0.0395320142506511
"1469",2016,"TANNER","E166",62.5,0.0361616356233673,0.00273455453267658,0.155388490921637
"1470",2016,"TANNER","E166",67.5,0.0374622473906876,0.012890453316567,0.0905616175120401
"1471",2016,"TANNER","E166",72.5,0.0241371261404073,0.00879625550847405,0.0556911264125697
"1472",2016,"TANNER","E166",77.5,0.0448676239740022,0.0208099834747245,0.0835370602435275
"1473",2016,"TANNER","E166",82.5,0.102624102426722,0.0563000834717833,0.172108096799179
"1474",2016,"TANNER","E166",87.5,0.139030340651405,0.0812276345841519,0.21299494446408
"1475",2016,"TANNER","E166",92.5,0.157611584988425,0.0811071505883514,0.266877013586492
"1476",2016,"TANNER","E166",97.5,0.199074090372228,0.124817045024676,0.303391355437664
"1477",2016,"TANNER","E166",102.5,0.238265958422551,0.158064906814969,0.351718455761691
"1478",2016,"TANNER","E166",107.5,0.320868268865363,0.227181873054718,0.446784996816648
"1479",2016,"TANNER","E166",112.5,0.460364983782358,0.369353553174516,0.569317812442465
"1480",2016,"TANNER","E166",117.5,0.575194280206677,0.470190395771404,0.693112357745103
"1481",2016,"TANNER","E166",122.5,0.75991943807243,0.687876047451646,0.835521982068678
"1482",2016,"TANNER","E166",127.5,0.853041240081955,0.794851368394925,0.901271521308347
"1483",2016,"TANNER","E166",132.5,0.950018535932155,0.922802801570359,0.969737950690137
"1484",2016,"TANNER","E166",137.5,0.970911691210129,0.943992272550742,0.986548023036329
"1485",2016,"TANNER","E166",142.5,0.987510662878247,0.972122028716754,0.995357614105282
"1486",2016,"TANNER","E166",147.5,0.985892640219346,0.964204596228399,0.995932081416302
"1487",2016,"TANNER","E166",152.5,0.995125742776177,0.981882112575071,0.999295356400488
"1488",2016,"TANNER","E166",157.5,0.999571101195268,0.997874612013138,0.99997959575997
"1489",2016,"TANNER","E166",162.5,0.996658348093152,0.979983745335042,0.999900243218186
"1490",2016,"TANNER","E166",167.5,0.99973918067528,0.998213291164311,0.99999633189778
"1491",2016,"TANNER","W166",7.5,0.00228877612455222,6.15165713573051e-06,0.0130230634291302
"1492",2016,"TANNER","W166",12.5,0.0145467716350479,9.32291796551077e-05,0.109733258741379
"1493",2016,"TANNER","W166",17.5,0.000984575172737332,9.25799779548639e-06,0.0052233217537424
"1494",2016,"TANNER","W166",22.5,0.0014932844580272,3.37394796223122e-05,0.00778418535689293
"1495",2016,"TANNER","W166",27.5,0.00220197923715628,7.56165613666935e-05,0.010220172798559
"1496",2016,"TANNER","W166",32.5,0.00342151943710143,0.000223391938496673,0.0136796472542018
"1497",2016,"TANNER","W166",37.5,0.0058085002324255,0.000487674664163253,0.0246387051899134
"1498",2016,"TANNER","W166",42.5,0.00859924340285283,0.00138059419777496,0.0291761674503521
"1499",2016,"TANNER","W166",47.5,0.0143193466469859,0.00344922487929465,0.0410855604319239
"1500",2016,"TANNER","W166",52.5,0.0256899964309015,0.00737440185199613,0.0672616347327285
"1501",2016,"TANNER","W166",57.5,0.0349199997068661,0.0144599965622538,0.0736029348613909
"1502",2016,"TANNER","W166",62.5,0.0451097270432076,0.0218283329601855,0.0866090549491384
"1503",2016,"TANNER","W166",67.5,0.120662177417759,0.0628984645742016,0.196335022044647
"1504",2016,"TANNER","W166",72.5,0.0913174772337771,0.0521143323724076,0.144757703524962
"1505",2016,"TANNER","W166",77.5,0.134265074102417,0.0869925614932027,0.20529983642838
"1506",2016,"TANNER","W166",82.5,0.216380586075433,0.146182871286301,0.303621312045734
"1507",2016,"TANNER","W166",87.5,0.377453379322756,0.303951748192949,0.462969505321044
"1508",2016,"TANNER","W166",92.5,0.590222677902206,0.482037050867984,0.682699732225788
"1509",2016,"TANNER","W166",97.5,0.614197701514836,0.506037981046372,0.707928132077708
"1510",2016,"TANNER","W166",102.5,0.648144384402646,0.546685523762862,0.735411926058622
"1511",2016,"TANNER","W166",107.5,0.729264181534482,0.636058749082512,0.810546505485598
"1512",2016,"TANNER","W166",112.5,0.784824545480774,0.704444620464272,0.857748116189392
"1513",2016,"TANNER","W166",117.5,0.904323792632421,0.858711067508386,0.93978526770883
"1514",2016,"TANNER","W166",122.5,0.926639655350247,0.889293206285264,0.955757031456135
"1515",2016,"TANNER","W166",127.5,0.948368349160338,0.916494602037434,0.971157005845926
"1516",2016,"TANNER","W166",132.5,0.972484030418268,0.952343183472206,0.985123206630022
"1517",2016,"TANNER","W166",137.5,0.986382714847235,0.975111292023963,0.993312356666687
"1518",2016,"TANNER","W166",142.5,0.993806689064479,0.987077138351153,0.997459933275543
"1519",2016,"TANNER","W166",147.5,0.997171633855217,0.992401633043582,0.999204817257831
"1520",2016,"TANNER","W166",152.5,0.999097879920211,0.996674970867717,0.999856730124648
"1521",2016,"TANNER","W166",157.5,0.999536069209604,0.997931917493447,0.999964101393869
"1522",2016,"TANNER","W166",162.5,0.999525400217869,0.997844378248425,0.999979895206727
"1523",2017,"TANNER","E166",17.5,0.000253657935324545,1.73399694284267e-06,0.00228758838194169
"1524",2017,"TANNER","E166",22.5,0.00145062427830956,3.70392410686451e-05,0.00804162233042723
"1525",2017,"TANNER","E166",27.5,0.00110533401166435,3.45132938709244e-05,0.00727678080463799
"1526",2017,"TANNER","E166",32.5,0.00138009196967974,8.43582555933297e-05,0.00758526802070144
"1527",2017,"TANNER","E166",37.5,0.00289540002879372,0.000262758757022123,0.0140582049503905
"1528",2017,"TANNER","E166",42.5,0.00573262438200174,0.000797150197452405,0.0230498089755675
"1529",2017,"TANNER","E166",47.5,0.00416503189176493,0.000774517714343509,0.0143687412654292
"1530",2017,"TANNER","E166",52.5,0.0128584155479718,0.00273372745462571,0.0388836775163849
"1531",2017,"TANNER","E166",57.5,0.00560256677522935,0.00143720956962015,0.0166633672597827
"1532",2017,"TANNER","E166",62.5,0.0159732373995634,0.00481940696209408,0.0438972845447009
"1533",2017,"TANNER","E166",67.5,0.0141419976089046,0.00710182637875796,0.0231209252978371
"1534",2017,"TANNER","E166",72.5,0.0200670351527451,0.0105082586340814,0.0330045696438279
"1535",2017,"TANNER","E166",77.5,0.0261429603814602,0.0151997941494232,0.0413048629058436
"1536",2017,"TANNER","E166",82.5,0.0952714491089778,0.0596579402134727,0.13525996349404
"1537",2017,"TANNER","E166",87.5,0.136617864305959,0.0939545338709356,0.183314910114848
"1538",2017,"TANNER","E166",92.5,0.124017499201077,0.0809118235796784,0.173994122564187
"1539",2017,"TANNER","E166",97.5,0.23374583449633,0.179422954296009,0.297299947267268
"1540",2017,"TANNER","E166",102.5,0.280949218047216,0.193128048782582,0.38584976072644
"1541",2017,"TANNER","E166",107.5,0.321521531348683,0.251851319045373,0.400260386039253
"1542",2017,"TANNER","E166",112.5,0.315928900656763,0.242978635529565,0.399077063366866
"1543",2017,"TANNER","E166",117.5,0.41305553857811,0.318365993663951,0.500666422271624
"1544",2017,"TANNER","E166",122.5,0.516254292035849,0.421798329079266,0.609169107228436
"1545",2017,"TANNER","E166",127.5,0.545008725825856,0.433168494252323,0.656819707286728
"1546",2017,"TANNER","E166",132.5,0.622437981840964,0.491012546423457,0.740427521979305
"1547",2017,"TANNER","E166",137.5,0.756740358919663,0.64358359581635,0.848924910446252
"1548",2017,"TANNER","E166",142.5,0.90642450254732,0.839086222291827,0.948376237120315
"1549",2017,"TANNER","E166",147.5,0.949776386856006,0.89052455775158,0.979897150193258
"1550",2017,"TANNER","E166",152.5,0.990510183864519,0.971563091917895,0.997558712550286
"1551",2017,"TANNER","E166",157.5,0.992131101773495,0.96781661099865,0.998700812405997
"1552",2017,"TANNER","E166",162.5,0.999594020159163,0.998000063942281,0.999991203272355
"1553",2017,"TANNER","E166",167.5,0.999759801558659,0.998417731034386,0.999996309732547
"1554",2017,"TANNER","W166",12.5,0.00197342482407265,1.20574134005668e-05,0.0160585393276185
"1555",2017,"TANNER","W166",17.5,0.00250681454114085,3.5061752659348e-05,0.0187394750042436
"1556",2017,"TANNER","W166",22.5,0.00277722386571659,7.67131104853191e-05,0.018308352197673
"1557",2017,"TANNER","W166",27.5,0.00378843391337488,0.000186501241424802,0.0211442743053668
"1558",2017,"TANNER","W166",32.5,0.00341349117366909,0.000279601803024383,0.0156658748463202
"1559",2017,"TANNER","W166",37.5,0.00496845179927454,0.000679453361037579,0.0177328371071417
"1560",2017,"TANNER","W166",42.5,0.00797927638665156,0.00183279797043942,0.0221898239724056
"1561",2017,"TANNER","W166",47.5,0.00992426444523222,0.0028896447147406,0.0250223924863202
"1562",2017,"TANNER","W166",52.5,0.0226709215925892,0.00990537101754753,0.0423963131318672
"1563",2017,"TANNER","W166",57.5,0.0338977618216368,0.0208615395094658,0.0530815950839432
"1564",2017,"TANNER","W166",62.5,0.0423164883802459,0.0256778359334689,0.0665119362092121
"1565",2017,"TANNER","W166",67.5,0.091788827311824,0.060078581372007,0.142149692533121
"1566",2017,"TANNER","W166",72.5,0.0648488136245579,0.0446590201371067,0.0887799219984088
"1567",2017,"TANNER","W166",77.5,0.12640581646469,0.0976173039027649,0.157332505030268
"1568",2017,"TANNER","W166",82.5,0.223527888067669,0.181743035607144,0.262490921012996
