"","YEAR","SPECIES","DISTRICT","SIZE_5MM","PROP_MATURE_mean","PROP_MATURE_lo","PROP_MATURE_hi"
"298",2000,"SNOW","ALL",37.5,0.00488372326187974,0.00205668224586229,0.0107147871505356
"299",2000,"SNOW","ALL",42.5,0.0134623396156404,0.00828646247773594,0.022531884466559
"300",2000,"SNOW","ALL",47.5,0.0393426585165134,0.0270032219101031,0.0565003227848245
"301",2000,"SNOW","ALL",52.5,0.0830472626177714,0.0643236157365303,0.109008625046522
"302",2000,"SNOW","ALL",57.5,0.187479647058503,0.16032042679222,0.215837204467786
"303",2000,"SNOW","ALL",62.5,0.217616935598832,0.190023670383261,0.255511307004084
"304",2000,"SNOW","ALL",67.5,0.288240273286554,0.258962134673335,0.321511166673226
"305",2000,"SNOW","ALL",72.5,0.350222926345127,0.310849548018887,0.388600527781814
"306",2000,"SNOW","ALL",77.5,0.385976651465251,0.347773819117044,0.423829854658994
"307",2000,"SNOW","ALL",82.5,0.388033089046385,0.345181509738898,0.434566371140738
"308",2000,"SNOW","ALL",87.5,0.441231350397837,0.400932797184717,0.484231592218093
"309",2000,"SNOW","ALL",92.5,0.532703582921973,0.486093091934594,0.580408306356721
"310",2000,"SNOW","ALL",97.5,0.704973384646791,0.660315327325767,0.74582277374576
"311",2000,"SNOW","ALL",102.5,0.862946450799409,0.834245471188916,0.89009192946192
"312",2000,"SNOW","ALL",107.5,0.949648745313199,0.935321925801067,0.96195108076549
"313",2000,"SNOW","ALL",112.5,0.970200057229136,0.959745234991639,0.978790530655424
"314",2000,"SNOW","ALL",117.5,0.977395290994473,0.967998324537562,0.985238898734624
"315",2000,"SNOW","ALL",122.5,0.985333505245819,0.975393907786223,0.991424374990024
"316",2000,"SNOW","ALL",127.5,0.990577767962134,0.981709655322397,0.99578079688065
"317",2000,"SNOW","ALL",132.5,0.992863685614177,0.98048393582976,0.998221258911195
"318",2000,"SNOW","ALL",137.5,0.99218448255603,0.963142655490872,0.999595190760654
"319",2001,"SNOW","ALL",12.5,9.43510519620971e-06,4.93391250398779e-08,6.28892076880459e-05
"320",2001,"SNOW","ALL",17.5,0.000482552910428943,6.03945339774494e-06,0.00340939565577499
"321",2001,"SNOW","ALL",22.5,0.000473745823859487,2.34681968983727e-05,0.00251063183580473
"322",2001,"SNOW","ALL",27.5,0.000741030513939186,9.41332410048179e-05,0.00274336226075407
"323",2001,"SNOW","ALL",32.5,0.00906685057556731,0.00218759667983184,0.0254847326042145
"324",2001,"SNOW","ALL",37.5,0.00398877038560477,0.00170125773061113,0.00828749767739733
"325",2001,"SNOW","ALL",42.5,0.0136593997890976,0.00756009113341022,0.023292049738541
"326",2001,"SNOW","ALL",47.5,0.0319087247160259,0.022974960948919,0.0438181908668608
"327",2001,"SNOW","ALL",52.5,0.0718647517684579,0.0567982001142723,0.0905328872893308
"328",2001,"SNOW","ALL",57.5,0.121743861799167,0.100076082376742,0.150913339340593
"329",2001,"SNOW","ALL",62.5,0.179682410427696,0.149407486634281,0.219216691332977
"330",2001,"SNOW","ALL",67.5,0.225664003204259,0.187831368067793,0.270470634337946
"331",2001,"SNOW","ALL",72.5,0.283561917372269,0.246676669112837,0.323121507899498
"332",2001,"SNOW","ALL",77.5,0.31897957221137,0.286265416317179,0.356831331493719
"333",2001,"SNOW","ALL",82.5,0.334065351351159,0.304416676132544,0.369963485636298
"334",2001,"SNOW","ALL",87.5,0.360895435565554,0.328062998946195,0.39760053412731
"335",2001,"SNOW","ALL",92.5,0.440317325470186,0.408355626315337,0.476796966638026
"336",2001,"SNOW","ALL",97.5,0.590620584419589,0.551948283207429,0.628651774927978
"337",2001,"SNOW","ALL",102.5,0.811311878988684,0.778377646165727,0.840652555423444
"338",2001,"SNOW","ALL",107.5,0.90546560009428,0.887008535020756,0.922066552180772
"339",2001,"SNOW","ALL",112.5,0.959400334628116,0.949670114661467,0.96756033972154
"340",2001,"SNOW","ALL",117.5,0.970245244473013,0.960869173061492,0.978165274239718
"341",2001,"SNOW","ALL",122.5,0.973684608858171,0.962354496268936,0.98277743193245
"342",2001,"SNOW","ALL",127.5,0.981670700226762,0.963669105658813,0.990503316069801
"343",2001,"SNOW","ALL",132.5,0.999125454879503,0.997397916271763,0.999809652035675
"344",2001,"SNOW","ALL",142.5,0.999022682548276,0.995242735623264,0.999954317011103
"345",2002,"SNOW","ALL",12.5,2.5989899594738e-06,1.19908868820797e-08,1.67041146280897e-05
"346",2002,"SNOW","ALL",17.5,8.15760357389662e-05,7.24665524289195e-07,0.000527231414926765
"347",2002,"SNOW","ALL",22.5,0.000337593466928768,1.01670977227528e-05,0.002034727103059
"348",2002,"SNOW","ALL",27.5,0.00198070562037868,0.000209469867125019,0.00782772101793877
"349",2002,"SNOW","ALL",32.5,0.00127029781331775,0.000254924645797237,0.00356856601301249
"350",2002,"SNOW","ALL",37.5,0.00716105744692904,0.00266642980976987,0.0162377412933359
"351",2002,"SNOW","ALL",42.5,0.0172662207164879,0.0088935731050013,0.0284851256073185
"352",2002,"SNOW","ALL",47.5,0.027502449315497,0.0161961275651516,0.0455848499903218
"353",2002,"SNOW","ALL",52.5,0.0518122651616552,0.0301976122427606,0.0852106222660248
"354",2002,"SNOW","ALL",57.5,0.0970925845068675,0.0627872511724419,0.144475396801272
"355",2002,"SNOW","ALL",62.5,0.141724979294257,0.0855184166546503,0.224216622232067
"356",2002,"SNOW","ALL",67.5,0.187004794777947,0.129425989492031,0.259044882380277
"357",2002,"SNOW","ALL",72.5,0.242966118602726,0.172480516714458,0.341006245689368
"358",2002,"SNOW","ALL",77.5,0.292976637534247,0.238089328696297,0.350474194873106
"359",2002,"SNOW","ALL",82.5,0.308527469913947,0.260732292468451,0.35953413819532
"360",2002,"SNOW","ALL",87.5,0.329546029129514,0.27209757599155,0.385956816483866
"361",2002,"SNOW","ALL",92.5,0.41540198359589,0.343504312893881,0.4854641030097
"362",2002,"SNOW","ALL",97.5,0.571352342009047,0.502624518858536,0.63909133093132
"363",2002,"SNOW","ALL",102.5,0.758006011795042,0.686407947330813,0.814185204700233
"364",2002,"SNOW","ALL",107.5,0.893850351076758,0.848981953363801,0.925234201443684
"365",2002,"SNOW","ALL",112.5,0.940530944006173,0.909025292063131,0.960891115864103
"366",2002,"SNOW","ALL",117.5,0.95663117549826,0.925999575675066,0.974460654327673
"367",2002,"SNOW","ALL",122.5,0.979650553694521,0.963501259138049,0.988951415660784
"368",2002,"SNOW","ALL",127.5,0.986539953248218,0.973506035612019,0.993850467213488
"369",2002,"SNOW","ALL",132.5,0.982770332338403,0.939480851533381,0.997144221261613
"370",2002,"SNOW","ALL",142.5,0.997241795326759,0.985045110368343,0.999931368431562
"371",2003,"SNOW","ALL",7.5,3.36510886391083e-06,6.2865178367016e-09,2.20146170072721e-05
"372",2003,"SNOW","ALL",12.5,0.000119474929334577,6.61212528821446e-07,0.000732183765729097
"373",2003,"SNOW","ALL",17.5,0.000243556600280299,3.62683561324747e-06,0.00188659165898765
"374",2003,"SNOW","ALL",22.5,6.28062247727605e-05,2.71782368498534e-06,0.00031658573895159
"375",2003,"SNOW","ALL",27.5,0.000221762475756112,2.05416123036617e-05,0.000854030293922129
"376",2003,"SNOW","ALL",32.5,0.000970578424512512,0.000197944651570945,0.00282022678215866
"377",2003,"SNOW","ALL",37.5,0.00498255719619511,0.00151576362161195,0.0150450208268983
"378",2003,"SNOW","ALL",42.5,0.011178063671876,0.00658019611878074,0.0185587970630805
"379",2003,"SNOW","ALL",47.5,0.0401417813168337,0.0253552923940955,0.0658108762471678
"380",2003,"SNOW","ALL",52.5,0.0870927296624196,0.0615633656651767,0.124205335335362
"381",2003,"SNOW","ALL",57.5,0.131199889803151,0.0895131075748803,0.185391193172322
"382",2003,"SNOW","ALL",62.5,0.140310313189319,0.108023999935499,0.1799877006537
"383",2003,"SNOW","ALL",67.5,0.179094605988678,0.139092924659366,0.218337200813108
"384",2003,"SNOW","ALL",72.5,0.227037437404965,0.180544626299979,0.285365849287975
"385",2003,"SNOW","ALL",77.5,0.267352369699671,0.225871857233858,0.313546632031501
"386",2003,"SNOW","ALL",82.5,0.254265663088846,0.219547130726855,0.293756525101632
"387",2003,"SNOW","ALL",87.5,0.271802505736339,0.238137538365922,0.306742110003436
"388",2003,"SNOW","ALL",92.5,0.322856013323802,0.279303502000393,0.36531183807197
"389",2003,"SNOW","ALL",97.5,0.454383570024487,0.405154039824259,0.502970651886715
"390",2003,"SNOW","ALL",102.5,0.679480087614388,0.631225511489218,0.725322738372888
"391",2003,"SNOW","ALL",107.5,0.824930112363389,0.778878379924593,0.869136548904541
"392",2003,"SNOW","ALL",112.5,0.882958089728435,0.838252214334967,0.918558917964775
"393",2003,"SNOW","ALL",117.5,0.915032936253423,0.881330216458604,0.942654741749431
"394",2003,"SNOW","ALL",122.5,0.936586908105042,0.90481934899803,0.959058585493216
"395",2003,"SNOW","ALL",127.5,0.972892681570766,0.948908993614151,0.986392792970788
"396",2003,"SNOW","ALL",132.5,0.974966342855877,0.927019869659891,0.995692226637553
"397",2003,"SNOW","ALL",137.5,0.998168324750591,0.992431521481991,0.999832920111812
"398",2004,"SNOW","ALL",12.5,2.81082193523605e-05,1.22800794225209e-07,0.000196102817766847
"399",2004,"SNOW","ALL",17.5,0.00034988311478933,4.80331964627613e-06,0.00218725923996395
"400",2004,"SNOW","ALL",22.5,0.000109981476155685,4.36448663347216e-06,0.000540130333405912
"401",2004,"SNOW","ALL",27.5,0.00122767428988444,0.000129780548408163,0.00505325331456933
"402",2004,"SNOW","ALL",32.5,0.00417511561910308,0.000742837114698778,0.0139964230622589
"403",2004,"SNOW","ALL",37.5,0.0160357871904989,0.00429632511168942,0.0421396052158425
"404",2004,"SNOW","ALL",42.5,0.0318319011461208,0.0127929276118958,0.0650687650136824
"405",2004,"SNOW","ALL",47.5,0.0483556930154104,0.0106937231508117,0.150982918021858
"406",2004,"SNOW","ALL",52.5,0.109608184931885,0.0330182281935219,0.276851839901957
"407",2004,"SNOW","ALL",57.5,0.180364686510425,0.0892102512178393,0.326297306067375
"408",2004,"SNOW","ALL",62.5,0.251429284666545,0.157351813477312,0.357500197269775
"409",2004,"SNOW","ALL",67.5,0.316618434952005,0.221897339397313,0.417456753270812
"410",2004,"SNOW","ALL",72.5,0.38266728254124,0.272321270074077,0.493421309821849
"411",2004,"SNOW","ALL",77.5,0.434508046995788,0.305188870659466,0.570431134611424
"412",2004,"SNOW","ALL",82.5,0.458644113014691,0.302790317907841,0.600693515619099
"413",2004,"SNOW","ALL",87.5,0.440356616147619,0.356999244714748,0.53973533291758
"414",2004,"SNOW","ALL",92.5,0.489476232862825,0.422187442145165,0.57286330283957
"415",2004,"SNOW","ALL",97.5,0.618567948822954,0.549092709922314,0.684321258401796
"416",2004,"SNOW","ALL",102.5,0.772989464476999,0.721335860422193,0.825197409564503
"417",2004,"SNOW","ALL",107.5,0.879796200038154,0.833832305004384,0.918457407173179
"418",2004,"SNOW","ALL",112.5,0.929380364235011,0.896885508335159,0.953893342434567
"419",2004,"SNOW","ALL",117.5,0.944582003069061,0.918072387613412,0.964017624179709
"420",2004,"SNOW","ALL",122.5,0.963227365437521,0.940020040338909,0.979046232450786
"421",2004,"SNOW","ALL",127.5,0.97636682981368,0.957353365139667,0.988373734809626
"422",2004,"SNOW","ALL",132.5,0.984129729121929,0.959511996599249,0.995504565215958
"423",2004,"SNOW","ALL",137.5,0.990942830918766,0.965316976589932,0.998899281574942
"424",2004,"SNOW","ALL",142.5,0.981457789418708,0.909029201293547,0.999143241235366
"425",2005,"SNOW","ALL",12.5,1.50932003865399e-05,9.73965737516187e-08,0.000120467504392161
"426",2005,"SNOW","ALL",17.5,0.00032650652291342,5.36942606663256e-06,0.00253982131084031
"427",2005,"SNOW","ALL",22.5,0.00031944581493241,1.48287478054447e-05,0.00196192465325107
"428",2005,"SNOW","ALL",27.5,0.0038127061868445,0.000334978239012309,0.0175520734759416
"429",2005,"SNOW","ALL",32.5,0.00637039603010285,0.00117779735567882,0.0228391954928114
"430",2005,"SNOW","ALL",37.5,0.0155259122654293,0.0058983833880204,0.0357706191762671
"431",2005,"SNOW","ALL",42.5,0.0322527829473669,0.0188061152767749,0.0506925258579062
"432",2005,"SNOW","ALL",47.5,0.127164583436036,0.0857134501598903,0.182946632372112
"433",2005,"SNOW","ALL",52.5,0.215689031365409,0.166093098193804,0.280438616290331
"434",2005,"SNOW","ALL",57.5,0.205475091233579,0.170605155761026,0.250499754698799
"435",2005,"SNOW","ALL",62.5,0.247556959511885,0.199562636358293,0.311249241770353
"436",2005,"SNOW","ALL",67.5,0.329256564193463,0.269229913009167,0.403392401642458
"437",2005,"SNOW","ALL",72.5,0.413330158611728,0.346636166359217,0.484141778313109
"438",2005,"SNOW","ALL",77.5,0.469852117844562,0.390813763552291,0.556802975705095
"439",2005,"SNOW","ALL",82.5,0.480947679338731,0.407764197154821,0.565776840420441
"440",2005,"SNOW","ALL",87.5,0.506563031114589,0.433679817343235,0.589410242129526
"441",2005,"SNOW","ALL",92.5,0.545418249102101,0.472141862526231,0.626214856234605
"442",2005,"SNOW","ALL",97.5,0.674267929027931,0.610140072915163,0.737001203489712
"443",2005,"SNOW","ALL",102.5,0.840158762776808,0.799836519575915,0.876190351797409
"444",2005,"SNOW","ALL",107.5,0.926000574207946,0.898512656696901,0.945130295157405
"445",2005,"SNOW","ALL",112.5,0.962845136838001,0.946998163915383,0.974025847085865
"446",2005,"SNOW","ALL",117.5,0.969346575389861,0.955224046052946,0.979791912507332
"447",2005,"SNOW","ALL",122.5,0.982595276397078,0.972263344353325,0.989063971421404
"448",2005,"SNOW","ALL",127.5,0.991050614500449,0.982759596088593,0.995327376595442
"449",2005,"SNOW","ALL",132.5,0.994669125956748,0.987218606209213,0.99844254946319
"450",2005,"SNOW","ALL",137.5,0.994201463871241,0.978189303589788,0.999251722860131
"451",2005,"SNOW","ALL",142.5,0.996057924103626,0.979905804661595,0.999843279761783
"452",2006,"SNOW","ALL",17.5,8.94380237677095e-05,1.4169213342696e-06,0.000544565319646333
"453",2006,"SNOW","ALL",22.5,0.000275732205006402,9.8816809626305e-06,0.00164954547105118
"454",2006,"SNOW","ALL",27.5,0.000260582176116501,2.77052888755568e-05,0.00117523247909911
"455",2006,"SNOW","ALL",32.5,0.00108011667676204,0.000254681775443769,0.00318565603979579
"456",2006,"SNOW","ALL",37.5,0.00401884523432755,0.00160185082490003,0.00930774769280648
"457",2006,"SNOW","ALL",42.5,0.0193541958278517,0.0083036037139446,0.0400855455840836
"458",2006,"SNOW","ALL",47.5,0.0499550414616442,0.0305767954434626,0.0790648796864181
"459",2006,"SNOW","ALL",52.5,0.123194820119166,0.0857712942498373,0.17664098982326
"460",2006,"SNOW","ALL",57.5,0.153396710276929,0.118589974439888,0.197434127940375
"461",2006,"SNOW","ALL",62.5,0.20448195914619,0.164796068002232,0.25375198614713
"462",2006,"SNOW","ALL",67.5,0.254715868389114,0.206873845066852,0.314450166644095
"463",2006,"SNOW","ALL",72.5,0.29440583381328,0.250701902953257,0.34343499898131
"464",2006,"SNOW","ALL",77.5,0.325370772521413,0.278649641854957,0.379713687570556
"465",2006,"SNOW","ALL",82.5,0.335571861235345,0.276150208628002,0.403823362201596
"466",2006,"SNOW","ALL",87.5,0.377036358959011,0.317433782022829,0.439125002482565
"467",2006,"SNOW","ALL",92.5,0.492755735333909,0.424131287657835,0.561684086814697
"468",2006,"SNOW","ALL",97.5,0.580639032216102,0.507244447557495,0.657220797125198
"469",2006,"SNOW","ALL",102.5,0.73271256254308,0.615699065707576,0.831429897336596
"470",2006,"SNOW","ALL",107.5,0.901867823226859,0.859690613660656,0.938521037707647
"471",2006,"SNOW","ALL",112.5,0.950582388891892,0.914880692177625,0.974505324629366
"472",2006,"SNOW","ALL",117.5,0.968782829191651,0.948535791636104,0.982685949569399
"473",2006,"SNOW","ALL",122.5,0.984075540870538,0.969065702755419,0.992680115475893
"474",2006,"SNOW","ALL",127.5,0.98760796831913,0.968256949937674,0.996552514118752
"475",2006,"SNOW","ALL",132.5,0.970506763375003,0.876969615328249,0.996663497828943
"476",2006,"SNOW","ALL",137.5,0.993945781575066,0.968961608085645,0.999536259692205
"477",2007,"SNOW","ALL",7.5,5.9562254790638e-06,4.9559108542367e-09,4.65627651532461e-05
"478",2007,"SNOW","ALL",12.5,0.000381226454961002,1.58949491601931e-06,0.00305212766547439
"479",2007,"SNOW","ALL",17.5,3.67543932422983e-05,4.8268316766445e-07,0.000210671908787871
"480",2007,"SNOW","ALL",22.5,0.000119496669968678,4.92252695739329e-06,0.000658495721059682
"481",2007,"SNOW","ALL",27.5,0.00116825303518251,0.000102643146475727,0.00528455930848684
"482",2007,"SNOW","ALL",32.5,0.00242028010000149,0.000566352431581085,0.00727285787194972
"483",2007,"SNOW","ALL",37.5,0.00521746398127022,0.00206922655996637,0.0112615236017774
"484",2007,"SNOW","ALL",42.5,0.0173015915820224,0.0097244943885623,0.0316414121043324
"485",2007,"SNOW","ALL",47.5,0.0598745997722962,0.0387005087820925,0.0967570027969516
"486",2007,"SNOW","ALL",52.5,0.141562649271188,0.104877111840337,0.193265054445605
"487",2007,"SNOW","ALL",57.5,0.241007578659706,0.19075427592087,0.294826643448478
"488",2007,"SNOW","ALL",62.5,0.296495055666352,0.249961968701212,0.346596157375041
"489",2007,"SNOW","ALL",67.5,0.346590855563863,0.295651600682433,0.402845510602748
"490",2007,"SNOW","ALL",72.5,0.352957331396715,0.299882783810476,0.410170452871782
"491",2007,"SNOW","ALL",77.5,0.365580016727353,0.3110363678481,0.421232288816851
"492",2007,"SNOW","ALL",82.5,0.345605609456767,0.30012703953339,0.389028402494458
"493",2007,"SNOW","ALL",87.5,0.3448162497383,0.297693395641942,0.387539492082281
"494",2007,"SNOW","ALL",92.5,0.411704487698033,0.361282423722417,0.457875744350893
"495",2007,"SNOW","ALL",97.5,0.565885268816066,0.512566321353203,0.616473563486922
"496",2007,"SNOW","ALL",102.5,0.762413791637685,0.717244566223717,0.805647932491496
"497",2007,"SNOW","ALL",107.5,0.887352905433388,0.855235677867847,0.913698084608807
"498",2007,"SNOW","ALL",112.5,0.949923776641555,0.925793966383596,0.964914179944505
"499",2007,"SNOW","ALL",117.5,0.96277999042181,0.932899018895105,0.97831505895454
"500",2007,"SNOW","ALL",122.5,0.966682110023175,0.946501452995642,0.981175172032528
"501",2007,"SNOW","ALL",127.5,0.984649424015586,0.964758656155569,0.993689743004693
"502",2007,"SNOW","ALL",132.5,0.994137136092679,0.982618452820908,0.998740763969037
"503",2009,"SNOW","ALL",12.5,0.000748620776290303,4.48395753198974e-06,0.00432449071565675
"504",2009,"SNOW","ALL",17.5,0.000348734160274081,6.28957249948047e-06,0.00195009348914012
"505",2009,"SNOW","ALL",22.5,0.000561545692464944,2.75858063079615e-05,0.00232419985004195
"506",2009,"SNOW","ALL",27.5,0.000816370502147332,0.000100193737806622,0.00313478827841802
"507",2009,"SNOW","ALL",32.5,0.00184679027733843,0.000414173307239042,0.00527439508580686
"508",2009,"SNOW","ALL",37.5,0.0064074579315738,0.00182119006044773,0.0191672563313171
"509",2009,"SNOW","ALL",42.5,0.0224551524386613,0.0120188684060477,0.0385740542485989
"510",2009,"SNOW","ALL",47.5,0.070338820915364,0.0407207426545055,0.111220981713279
"511",2009,"SNOW","ALL",52.5,0.172871445944611,0.116285310790916,0.240162497976769
"512",2009,"SNOW","ALL",57.5,0.255898339990541,0.188679718813984,0.337180589707787
"513",2009,"SNOW","ALL",62.5,0.314842648345357,0.22671631332547,0.433551112779971
"514",2009,"SNOW","ALL",67.5,0.356985863332409,0.284643989218663,0.438969554698036
"515",2009,"SNOW","ALL",72.5,0.382278003320746,0.31960167164439,0.437622811765225
"516",2009,"SNOW","ALL",77.5,0.392478917088007,0.330405215657256,0.450055572795394
"517",2009,"SNOW","ALL",82.5,0.365779332839844,0.306681027298863,0.421693599654073
"518",2009,"SNOW","ALL",87.5,0.349282420191792,0.296692626616327,0.401952945160435
"519",2009,"SNOW","ALL",92.5,0.380919561536571,0.329186851877454,0.441137562382837
"520",2009,"SNOW","ALL",97.5,0.494626942770841,0.434549820468524,0.560264634106565
"521",2009,"SNOW","ALL",102.5,0.697689492860577,0.634593548141792,0.755140006209746
"522",2009,"SNOW","ALL",107.5,0.856373169310331,0.808303353185311,0.889552956764389
"523",2009,"SNOW","ALL",112.5,0.917236821802751,0.880136833759652,0.942040829100813
"524",2009,"SNOW","ALL",117.5,0.934124139530944,0.901501650494549,0.957661534148264
"525",2009,"SNOW","ALL",122.5,0.949928156173326,0.91616173815357,0.973709443249163
"526",2009,"SNOW","ALL",127.5,0.961713887062635,0.923833265754399,0.983002253746185
"527",2009,"SNOW","ALL",132.5,0.974379854796759,0.931608780767838,0.994006271587575
"528",2009,"SNOW","ALL",137.5,0.992496821360304,0.964171624012334,0.99927971214997
"529",2009,"SNOW","ALL",147.5,0.983221496614862,0.890943156322835,0.999799736449979
"530",2010,"SNOW","ALL",7.5,0.00051612776878456,5.53184604307422e-07,0.00397831360652043
"531",2010,"SNOW","ALL",12.5,0.000612568334789203,3.62320253981116e-06,0.00450366164891
"532",2010,"SNOW","ALL",17.5,0.000708761459883508,1.18165255472404e-05,0.00509280549516047
"533",2010,"SNOW","ALL",22.5,0.000296159743161705,1.45113600912891e-05,0.00185655884901182
"534",2010,"SNOW","ALL",27.5,0.000504619234283892,4.658851474435e-05,0.00207046209214325
"535",2010,"SNOW","ALL",32.5,0.0023004713458058,0.000435136160253291,0.00760331228648129
"536",2010,"SNOW","ALL",37.5,0.00596122120930651,0.00218080200574483,0.0142452075165702
"537",2010,"SNOW","ALL",42.5,0.0241479725757728,0.0130322493503797,0.0462050395555949
"538",2010,"SNOW","ALL",47.5,0.079222381041242,0.0463446123739996,0.134132730435002
"539",2010,"SNOW","ALL",52.5,0.165167394984753,0.112258895350655,0.234734382668886
"540",2010,"SNOW","ALL",57.5,0.286629996573825,0.206697082697485,0.385644638518557
"541",2010,"SNOW","ALL",62.5,0.379446057734853,0.277803566247436,0.481068447978493
"542",2010,"SNOW","ALL",67.5,0.429785146637625,0.321502468206982,0.536071947673061
"543",2010,"SNOW","ALL",72.5,0.458830227723273,0.371490306173038,0.543508321576486
"544",2010,"SNOW","ALL",77.5,0.475147253317121,0.385020895318114,0.567590689085818
"545",2010,"SNOW","ALL",82.5,0.460430356052236,0.362211164487882,0.567680373624072
"546",2010,"SNOW","ALL",87.5,0.470459734776142,0.354497361036953,0.591509057597647
"547",2010,"SNOW","ALL",92.5,0.536066281212793,0.402390925036726,0.672178512092379
"548",2010,"SNOW","ALL",97.5,0.643814208873907,0.48683682187025,0.780687097137427
"549",2010,"SNOW","ALL",102.5,0.789334700777546,0.675834610148747,0.874026809995668
"550",2010,"SNOW","ALL",107.5,0.883885153868771,0.790547410508602,0.942143684929902
"551",2010,"SNOW","ALL",112.5,0.91168669049237,0.821484597773655,0.960234878391635
"552",2010,"SNOW","ALL",117.5,0.927437993137669,0.849632298680667,0.971256785554895
"553",2010,"SNOW","ALL",122.5,0.945437295440972,0.87881628141691,0.980185015230087
"554",2010,"SNOW","ALL",127.5,0.965887414890629,0.915403661947132,0.989216278151791
"555",2010,"SNOW","ALL",132.5,0.975635169826206,0.93277857440971,0.994243150870108
"556",2010,"SNOW","ALL",137.5,0.979247627940279,0.925175742803604,0.998578248963708
"557",2010,"SNOW","ALL",142.5,0.988997381571369,0.929543547180858,0.999768883235247
"558",2011,"SNOW","ALL",12.5,0.00269358481435272,8.93298201536336e-06,0.024421759037236
"559",2011,"SNOW","ALL",17.5,6.9226341605814e-05,1.36274989012722e-06,0.000554655002515087
"560",2011,"SNOW","ALL",22.5,0.0008475469226619,2.8234069401965e-05,0.00519018815357676
"561",2011,"SNOW","ALL",27.5,0.000817152285472384,7.4384699337902e-05,0.00395723856652719
"562",2011,"SNOW","ALL",32.5,0.0021639429085442,0.000431338121200407,0.00741837758914335
"563",2011,"SNOW","ALL",37.5,0.00480151749089323,0.0015416904045867,0.0136541930745811
"564",2011,"SNOW","ALL",42.5,0.0225175875225773,0.0113564093735059,0.0438320969389336
"565",2011,"SNOW","ALL",47.5,0.0826150705081438,0.0505004381075368,0.128625856607173
"566",2011,"SNOW","ALL",52.5,0.197555797763497,0.142901218471907,0.270119270760165
"567",2011,"SNOW","ALL",57.5,0.308283481747261,0.242622407527441,0.389553312297194
"568",2011,"SNOW","ALL",62.5,0.413081438847147,0.311760336107684,0.499097483859304
"569",2011,"SNOW","ALL",67.5,0.46877708427978,0.363241334789165,0.560653969212819
"570",2011,"SNOW","ALL",72.5,0.466296040032031,0.390471854706371,0.537165039885053
"571",2011,"SNOW","ALL",77.5,0.494546803141202,0.403293187112616,0.570928284958234
"572",2011,"SNOW","ALL",82.5,0.440095741103368,0.35363879284408,0.52765778069302
"573",2011,"SNOW","ALL",87.5,0.472762266071215,0.396682362299036,0.55045347716078
"574",2011,"SNOW","ALL",92.5,0.601229029175372,0.535903069724406,0.665066566137568
"575",2011,"SNOW","ALL",97.5,0.737872057158679,0.67774320681087,0.792298061101274
"576",2011,"SNOW","ALL",102.5,0.831099037806461,0.790589226866462,0.867125960698131
"577",2011,"SNOW","ALL",107.5,0.90350387926206,0.878533570080106,0.927408538957772
"578",2011,"SNOW","ALL",112.5,0.928582224123792,0.900510405965832,0.950131741419912
"579",2011,"SNOW","ALL",117.5,0.924819201042452,0.8855072693082,0.952369538405877
"580",2011,"SNOW","ALL",122.5,0.938900768998508,0.89954035936428,0.965149365682924
"581",2011,"SNOW","ALL",127.5,0.956584063962451,0.915594984886868,0.979611847646155
"582",2011,"SNOW","ALL",132.5,0.961644229905297,0.907220098483876,0.987895936981748
"583",2011,"SNOW","ALL",137.5,0.969556247208636,0.906221630332122,0.996453218811174
"584",2011,"SNOW","ALL",147.5,0.946193078616186,0.609837914927088,0.999494739016815
"585",2011,"SNOW","ALL",152.5,0.969322432877533,0.751373439273977,0.999903848823822
"586",2013,"SNOW","ALL",12.5,0.000115962728393374,7.18434057863131e-07,0.000785597464216711
"587",2013,"SNOW","ALL",17.5,0.0013984342793037,1.82499599312121e-05,0.00898697945210244
"588",2013,"SNOW","ALL",22.5,0.00173663793794488,7.09456829645256e-05,0.00911636681734909
"589",2013,"SNOW","ALL",27.5,0.00158876213766046,0.00019606646790015,0.00582978988070991
"590",2013,"SNOW","ALL",32.5,0.00326034801843349,0.000841173075842223,0.00990580249171746
"591",2013,"SNOW","ALL",37.5,0.00848825058289669,0.00374254364407668,0.0181518466130849
"592",2013,"SNOW","ALL",42.5,0.0275541825401788,0.0176321136003586,0.0434495018290558
"593",2013,"SNOW","ALL",47.5,0.0654116297655626,0.0454878298158522,0.0953924124697166
"594",2013,"SNOW","ALL",52.5,0.122067128834967,0.0913786008706673,0.158156227405702
"595",2013,"SNOW","ALL",57.5,0.232888845372212,0.18185260102104,0.293975834848464
"596",2013,"SNOW","ALL",62.5,0.295221351196131,0.240039210330813,0.35831270672061
"597",2013,"SNOW","ALL",67.5,0.357189316492839,0.299370290095278,0.419974558453662
"598",2013,"SNOW","ALL",72.5,0.402915260702863,0.337559887989966,0.485196375475433
"599",2013,"SNOW","ALL",77.5,0.413073163124562,0.344135979817661,0.489552488518151
"600",2013,"SNOW","ALL",82.5,0.381524820239995,0.30310814722478,0.472754191320895
"601",2013,"SNOW","ALL",87.5,0.392153626677388,0.321670745129384,0.471894166124182
"602",2013,"SNOW","ALL",92.5,0.4877838557305,0.430654072572883,0.549547492349599
"603",2013,"SNOW","ALL",97.5,0.577690175668948,0.508336311346972,0.647707669771078
"604",2013,"SNOW","ALL",102.5,0.707850152146897,0.63074447582184,0.776762202301289
