"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE","PROP_MATURE_SD","LOGIT","LOGIT_SD","N_CHELA"
"168","TANNER","EBS","ALL",1995,92.5,29.2935824849239,22.9747175150762,52.2683,0.439553563346735,0.0521741352454065,-0.245857971876902,0.214535842493371,23
"169","TANNER","EBS","ALL",1995,97.5,12.5660856624818,17.6969143375182,30.263,0.584770655173583,0.0486497512606768,0.345687596811969,0.201737916647187,17
"170","TANNER","EBS","ALL",1995,102.5,10.506422949331,16.736777050669,27.2432,0.614346958164571,0.0570273608394569,0.472420942365817,0.244255235165279,14
"171","TANNER","EBS","ALL",1995,107.5,9.45527393155484,17.5447260684452,27,0.649804669201672,0.0495564765606374,0.625350194389468,0.219999445731309,17
"172","TANNER","EBS","ALL",1995,112.5,2.87072731185538,9.19587268814462,12.0666,0.762093107266721,0.0449512613073023,1.1807330706157,0.252462159928567,8
"173","TANNER","EBS","ALL",1995,117.5,2.62126565954719,15.8409343404528,18.4622,0.858019864396053,0.0372132860710118,1.83270763771231,0.309592442286754,8
"174","TANNER","EBS","ALL",1995,122.5,2.27050874315255,17.7734912568475,20.044,0.886723770547169,0.031890491142234,2.09743811230985,0.323871672147655,10
"175","TANNER","EBS","ALL",1995,127.5,0.820033618635676,17.9051663813643,18.7252,0.956206950065384,0.0223433928237838,3.2135787934841,0.536417023989198,8
"176","TANNER","EBS","ALL",1995,132.5,0.278898226572514,6.96430177342749,7.2432,0.961495164212984,0.0185839746693176,3.32247088364631,0.474289182087918,3
"177","TANNER","EBS","ALL",1995,137.5,0.0291131276995089,3.82578687230049,3.8549,0.992447760590545,0.00385318337217105,5.32968296816209,0.942508313134322,3
"178","TANNER","EBS","ALL",1995,142.5,0.109715377740006,2.89028462225999,3,0.963428207419998,0.0186590778469398,3.57714593262315,0.824444318776836,2
"179","TANNER","EBS","ALL",1995,147.5,0.0240365000135814,3.97596349998642,4,0.993990874996605,0.00306588010377313,5.35197156585553,0.679194475100917,3
"180","TANNER","EBS","ALL",1995,152.5,0.00318967618995569,0.996810323810044,1,0.996810323810044,0.00162738581120188,6.60689902317045,1.32390737520642,1
"181","TANNER","EBS","ALL",1995,162.5,0.000259082696935198,0.999740917303065,1,0.999740917303065,0.000132185049456734,9.57124505943716,1.54308154307312,1
"182","TANNER","EBS","ALL",1996,27.5,54.5336129439306,0.132987056069388,54.6666,0.00243269301674858,0.00394805989892267,-6.87197602052684,1.35947478487228,1
"183","TANNER","EBS","ALL",1996,32.5,79.7351211234116,0.264878876588376,80,0.0033109859573547,0.00421542372727436,-6.34581354389698,1.18454563187254,3
"184","TANNER","EBS","ALL",1996,37.5,149.96666130413,0.697038695870393,150.6637,0.00462645412179837,0.0055469826907718,-5.88229308216654,1.02464943716856,8
"185","TANNER","EBS","ALL",1996,42.5,163.118479323328,1.0425206766716,164.161,0.00635059896486743,0.00602496039264183,-5.41300430914687,0.863143162041662,3
"186","TANNER","EBS","ALL",1996,47.5,49.4415351427262,0.492864857273793,49.9344,0.00987024690942102,0.0074146797746384,-4.85352101455595,0.713882659122137,2
"187","TANNER","EBS","ALL",1996,52.5,99.5825349994689,1.5417650005311,101.1243,0.0152462365675817,0.00836881435707921,-4.30192277938326,0.526239663682502,7
"188","TANNER","EBS","ALL",1996,57.5,80.4088624491469,1.92443755085315,82.3333,0.0233737448985179,0.00882190615089906,-3.80142423697145,0.382912869635868,9
"189","TANNER","EBS","ALL",1996,62.5,83.0995374185718,2.81706258142822,85.9166,0.0327883387078658,0.0123444453568661,-3.45165501951227,0.380540757838869,9
"190","TANNER","EBS","ALL",1996,67.5,84.4488436666538,3.30675633334616,87.7556,0.0376814281179339,0.0118096017514926,-3.28769984636597,0.321498428346033,22
"191","TANNER","EBS","ALL",1996,72.5,69.1101863117508,2.97051368824924,72.0807,0.0412109439593294,0.0135524180241267,-3.19931952488065,0.339381157765094,13
"192","TANNER","EBS","ALL",1996,77.5,84.9817656458644,7.01823435413557,92,0.0762851560232127,0.0221533066883657,-2.53505013567209,0.312616834542642,22
"193","TANNER","EBS","ALL",1996,82.5,61.6241521462105,9.06024785378951,70.6844,0.128178888889055,0.027434829546692,-1.93960508328361,0.246860957647962,17
"194","TANNER","EBS","ALL",1996,87.5,51.0742599650146,15.9257400349854,67,0.237697612462468,0.0411294572162908,-1.17884066793263,0.227931326722825,17
"195","TANNER","EBS","ALL",1996,92.5,53.7059790407221,27.0496209592779,80.7556,0.334956596932942,0.0507138506993295,-0.694407483944015,0.229474793831278,27
"196","TANNER","EBS","ALL",1996,97.5,49.9902757777885,24.4742242222115,74.4645,0.328669691224832,0.0508922972732464,-0.723273777745633,0.232301104862779,21
"197","TANNER","EBS","ALL",1996,102.5,33.6101296634631,25.3898703365369,59,0.430336785365032,0.0562221625691711,-0.284005536427121,0.231655042461436,19
"198","TANNER","EBS","ALL",1996,107.5,15.5356015178392,17.4643984821608,33,0.529224196429115,0.0572934761392694,0.118683473601524,0.233164999627467,13
"199","TANNER","EBS","ALL",1996,112.5,2.89381081634949,12.1061891836505,15,0.807079278910034,0.0565896761877604,1.47400888409873,0.378315295263518,8
"200","TANNER","EBS","ALL",1996,117.5,1.74019069886767,9.25980930113233,11,0.841800845557484,0.0398410924560984,1.70323126043139,0.306672468981335,5
"201","TANNER","EBS","ALL",1996,122.5,0.452170190002153,2.54782980999785,3,0.849276603332616,0.0663897354635766,1.82354505655589,0.529753062526554,3
"202","TANNER","EBS","ALL",1996,127.5,0.554844289214459,4.44515571078554,5,0.889031142157108,0.0321956373408394,2.12615516054189,0.348332048378936,2
"203","TANNER","EBS","ALL",1996,137.5,0.00409739078643812,0.995902609213562,1,0.995902609213562,0.00209050550328475,6.03576433641847,1.04108437586992,1
"204","TANNER","EBS","ALL",1996,152.5,0.00639286234978309,3.99360713765022,4,0.998401784412554,0.000815416116043762,6.88694544119768,0.93630102958698,4
"205","TANNER","EBS","ALL",1996,157.5,0.000875287094293964,0.999124712905706,1,0.999124712905706,0.000446575048109165,7.68822542268379,1.13667163787778,1
"206","TANNER","EBS","ALL",1997,32.5,333.979492772089,0.528107227911452,334.5076,0.00157876002790804,0.00225452527260245,-7.08958096784639,1.14540421263066,4
"207","TANNER","EBS","ALL",1997,37.5,186.631717865917,0.381882134083298,187.0136,0.00204200194041127,0.0023190965735457,-6.62100695245512,0.936017445855986,1
"208","TANNER","EBS","ALL",1997,42.5,258.64885386513,0.914746134869718,259.5636,0.00352416954792474,0.00323689762920996,-5.97736639258954,0.830801087337083,1
"209","TANNER","EBS","ALL",1997,47.5,129.978594791478,0.685205208522202,130.6638,0.00524403245981061,0.00361312685308104,-5.45115647022254,0.653064085537622,7
"210","TANNER","EBS","ALL",1997,52.5,73.1694554788447,0.78054452115532,73.95,0.0105550307120395,0.00629308077131281,-4.69500527786155,0.565635428523396,5
"211","TANNER","EBS","ALL",1997,57.5,68.3165254834798,0.816674516520199,69.1332,0.0118130582197873,0.00537178411505839,-4.52110292425073,0.440660610342141,9
"212","TANNER","EBS","ALL",1997,62.5,56.3852795334743,1.30412046652574,57.6894,0.0226058940901749,0.00830351391174284,-3.82816912748453,0.356138561040516,7
"213","TANNER","EBS","ALL",1997,67.5,79.2730794044767,2.49632059552332,81.7694,0.0305287869976215,0.0111942467107289,-3.51910402407002,0.35804290718333,16
"214","TANNER","EBS","ALL",1997,72.5,60.5431643498353,2.28183565016472,62.825,0.0363205037829641,0.011612318767805,-3.32563154381664,0.317664294908442,15
"215","TANNER","EBS","ALL",1997,77.5,57.4227130352266,2.67228696477341,60.095,0.04446770887384,0.0120220702940708,-3.1016604740665,0.272234348936534,23
"216","TANNER","EBS","ALL",1997,82.5,46.2314491173209,5.76855088267907,52,0.110933670820751,0.0239565380675479,-2.10377484792932,0.241007146790061,29
"217","TANNER","EBS","ALL",1997,87.5,67.0309404662827,20.1590595337173,87.19,0.231208390110303,0.0443317578633723,-1.218359431022,0.251837569998325,18
"218","TANNER","EBS","ALL",1997,92.5,57.1633193355645,22.9316806644355,80.095,0.286306019906805,0.0620962072821647,-0.93344847954883,0.308935381609745,19
"219","TANNER","EBS","ALL",1997,97.5,48.4844461515691,19.5155538484309,68,0.286993438947513,0.0460468703159135,-0.920924502520139,0.227213768779273,24
"220","TANNER","EBS","ALL",1997,102.5,48.2108577968476,24.4548422031524,72.6657,0.336539002626444,0.0491767854043373,-0.686619907388692,0.221692297146475,25
"221","TANNER","EBS","ALL",1997,107.5,24.4246812133047,22.5753187866953,47,0.480325931631815,0.0540132454814009,-0.0796825251156366,0.219052835477602,13
"222","TANNER","EBS","ALL",1997,112.5,20.5171204484474,23.6728795515526,44.19,0.535706710829432,0.0483333036722366,0.144423572520724,0.196116259848705,18
"223","TANNER","EBS","ALL",1997,117.5,9.20325658909547,17.7967434109045,27,0.659138644848316,0.0637935682758422,0.67281116428732,0.29051024018648,7
"224","TANNER","EBS","ALL",1997,122.5,5.32697042894509,22.6730295710549,28,0.809751056109104,0.0402466930837107,1.46989467141878,0.26518919904568,6
"225","TANNER","EBS","ALL",1997,127.5,1.28737119283093,6.71262880716907,8,0.839078600896133,0.0442895837302269,1.68786652071887,0.330241873605264,3
"226","TANNER","EBS","ALL",1997,132.5,0.494010289037449,5.50598971096255,6,0.917664951827092,0.0335606873099362,2.4881211258984,0.429619122818225,1
"227","TANNER","EBS","ALL",1997,137.5,0.274207182013138,6.72579281798686,7,0.960827545426695,0.0182371317835658,3.30054519935325,0.470808502576399,1
"228","TANNER","EBS","ALL",1998,27.5,137.472030371925,0.453469628075337,137.9255,0.00328778672598857,0.00548962017317747,-6.55179919954857,1.31039609351118,2
"229","TANNER","EBS","ALL",1998,32.5,228.095934446935,1.02676555306541,229.1227,0.00448129126038323,0.0065247579491382,-6.05639753367346,1.15039496652478,13
"230","TANNER","EBS","ALL",1998,37.5,311.307070022843,2.31692997715749,313.624,0.00738760419214566,0.0086267360935353,-5.37313435681321,0.983159459458191,13
"231","TANNER","EBS","ALL",1998,42.5,450.019219394933,3.04928060506647,453.0685,0.00673028604960722,0.00583393011560447,-5.28080049097117,0.765439746302766,30
"232","TANNER","EBS","ALL",1998,47.5,263.502184020645,2.35171597935459,265.8539,0.00884589610818043,0.00559500906804605,-4.89322220905795,0.598166875699547,23
"233","TANNER","EBS","ALL",1998,52.5,228.465476301452,3.2125236985485,231.678,0.013866330417858,0.00604539595290895,-4.35155524750303,0.423640586996916,23
"234","TANNER","EBS","ALL",1998,57.5,188.145936585108,4.02026341489192,192.1662,0.0209207624175943,0.00674530602700389,-3.89341914707109,0.312315947637241,26
"235","TANNER","EBS","ALL",1998,62.5,134.726638301802,4.02196169819767,138.7486,0.0289874038238776,0.00712471893715345,-3.5411474821455,0.251398775307068,38
"236","TANNER","EBS","ALL",1998,67.5,72.2294447434232,2.77055525657684,75,0.0369407367543579,0.00999671352259838,-3.29648364120844,0.277984668364118,25
"237","TANNER","EBS","ALL",1998,72.5,77.4224153970323,4.36258460296774,81.785,0.0533421116704498,0.0145734449110585,-2.91092949569431,0.276888028609232,25
"238","TANNER","EBS","ALL",1998,77.5,94.8058422007218,8.98145779927822,103.7873,0.0865371562732455,0.0182429972921015,-2.37827680946259,0.228912454852905,34
"239","TANNER","EBS","ALL",1998,82.5,55.3046841050552,12.6953158949448,68,0.186695821984483,0.0279629672723514,-1.48235453707434,0.185641064003063,38
"240","TANNER","EBS","ALL",1998,87.5,46.6401387180555,17.3598612819445,64,0.271247832530383,0.043629947721619,-0.999405034884697,0.221637332715883,21
"241","TANNER","EBS","ALL",1998,92.5,34.230931922724,24.769068077276,59,0.41981471317417,0.0440015984911454,-0.326088160708035,0.181707808556383,26
"242","TANNER","EBS","ALL",1998,97.5,29.1463316309483,29.1145683690517,58.2609,0.499727404984332,0.0379773516334025,-0.00112359794538577,0.152701913778934,36
"243","TANNER","EBS","ALL",1998,102.5,29.9701371426397,37.0298628573603,67,0.552684520259109,0.0403832940321757,0.212898460609654,0.164204231372192,40
"244","TANNER","EBS","ALL",1998,107.5,27.4342449264032,38.5657550735968,66,0.584329622327225,0.0429632616654245,0.343176916044499,0.177889035627954,34
"245","TANNER","EBS","ALL",1998,112.5,16.8468788329231,30.1531211670769,47,0.641555769512273,0.0508852546665392,0.589050172834674,0.223049234596197,27
"246","TANNER","EBS","ALL",1998,117.5,10.6249108055668,34.3750891944332,45,0.763890870987405,0.0423296001964055,1.18866617274825,0.235838705631185,24
"247","TANNER","EBS","ALL",1998,122.5,5.95592732983332,32.0440726701667,38,0.843265070267544,0.0311492573427792,1.70114035111568,0.231922069703298,21
"248","TANNER","EBS","ALL",1998,127.5,2.87649154039261,23.1235084596074,26,0.8893657099849,0.0250528285612246,2.10945570044197,0.255740131809449,19
"249","TANNER","EBS","ALL",1998,132.5,1.49538152502212,22.5046184749779,24,0.937692436457412,0.0162894227695069,2.74406284470131,0.273292190494602,15
"250","TANNER","EBS","ALL",1998,137.5,0.489199937632103,11.5108000623679,12,0.959233338530658,0.0148665305863995,3.21718035862351,0.353830221427671,5
"251","TANNER","EBS","ALL",1998,142.5,0.0162114471463735,3.98378855285363,4,0.995947138213407,0.00206778662581294,5.63128478581315,0.510015042872785,1
"252","TANNER","EBS","ALL",1998,147.5,0.0159505364635999,2.9840494635364,3,0.994683154512133,0.00271267626931975,5.37936060784404,0.546982056544371,1
"253","TANNER","EBS","ALL",1998,152.5,0.00141369807290481,0.998586301927095,1,0.998586301927095,0.000721274526992251,6.9971381228998,0.932977808191897,1
"254","TANNER","EBS","ALL",1999,22.5,265.583014301213,0.288685698787224,265.8717,0.00108580830072258,0.00211169798732818,-7.82212103917398,1.46043253495104,4
"255","TANNER","EBS","ALL",1999,27.5,348.84101089945,0.649689100550375,349.4907,0.00185895962482085,0.00336923236911652,-7.10988380814972,1.30814701218997,3
"256","TANNER","EBS","ALL",1999,32.5,872.409190242375,1.58980975762472,873.999,0.00181900638058479,0.00250871992462493,-6.88550362067778,1.09261635025885,11
"257","TANNER","EBS","ALL",1999,37.5,429.204332724408,1.14196727559192,430.3463,0.00265360077591447,0.00281250211090306,-6.34096225358706,0.922178881131169,4
"258","TANNER","EBS","ALL",1999,42.5,294.872960063802,1.80063993619766,296.6736,0.0060694309712683,0.00507244486958771,-5.38082105451937,0.761507793193435,4
"259","TANNER","EBS","ALL",1999,47.5,262.109284580394,1.74421541960645,263.8535,0.0066105449410618,0.0044027630711341,-5.19942054015312,0.616355281148672,3
"260","TANNER","EBS","ALL",1999,52.5,129.42492956426,2.45207043573992,131.877,0.0185936170502811,0.0101414644970077,-4.09078127614818,0.503168699003732,10
"261","TANNER","EBS","ALL",1999,57.5,145.802098974034,3.39050102596568,149.1926,0.02272566485178,0.00898588151800433,-3.83338357134893,0.387642582275317,12
"262","TANNER","EBS","ALL",1999,62.5,125.206933312349,3.43706668765093,128.644,0.0267176602690443,0.00977425326832043,-3.6582509898706,0.363914300531832,21
"263","TANNER","EBS","ALL",1999,67.5,122.336977914488,4.80752208551239,127.1445,0.0378114828837456,0.0140015702075995,-3.29994591126609,0.368317142553282,12
"264","TANNER","EBS","ALL",1999,72.5,189.698284678494,9.31231532150577,199.0106,0.0467930618846723,0.0143559258792424,-3.0589855059696,0.314715445668501,34
"265","TANNER","EBS","ALL",1999,77.5,218.63051294945,16.1361870505497,234.7667,0.068732861391968,0.0188805889060823,-2.64282770446136,0.291619799511277,32
"266","TANNER","EBS","ALL",1999,82.5,247.900742391673,25.5988576083275,273.4996,0.0935974224764038,0.0249852896411165,-2.30453135681596,0.28990230728311,31
"267","TANNER","EBS","ALL",1999,87.5,244.948848979753,50.5152510202474,295.4641,0.17096916688101,0.0350252687031818,-1.59879760138831,0.247776355281871,32
"268","TANNER","EBS","ALL",1999,92.5,201.975404825027,54.6137951749727,256.5892,0.212845260731834,0.0444726970192782,-1.32745782281551,0.262870766926161,35
"269","TANNER","EBS","ALL",1999,97.5,122.132134409188,51.0198655908121,173.152,0.294653631438344,0.050581542567082,-0.884724227078996,0.243049149828445,35
"270","TANNER","EBS","ALL",1999,102.5,83.1636198171748,42.2593801828252,125.423,0.336934853916947,0.0529498852575883,-0.686018378782523,0.23828613198938,32
"271","TANNER","EBS","ALL",1999,107.5,57.913948417999,38.949251582001,96.8632,0.402105769600849,0.0462841493801292,-0.400337724619418,0.194094264864051,22
"272","TANNER","EBS","ALL",1999,112.5,40.4675771451625,44.0829228548375,84.5505,0.521379800886304,0.0456989636548055,0.0863172348687125,0.18473538074492,35
"273","TANNER","EBS","ALL",1999,117.5,24.7455160239064,46.5185839760936,71.2641,0.652763228274736,0.0459584138938058,0.637582746685604,0.204834777141008,16
"274","TANNER","EBS","ALL",1999,122.5,12.5600949391865,33.2379050608135,45.798,0.725750143255458,0.0496657597009263,0.987429989136488,0.252737473961944,12
"275","TANNER","EBS","ALL",1999,127.5,7.05150083640174,24.6161991635983,31.6677,0.7773282923483,0.0482482599201589,1.2717556396555,0.28090162464656,7
"276","TANNER","EBS","ALL",1999,132.5,1.68743787881571,11.9509621211843,13.6384,0.876273032114052,0.0368227282276854,2.0008585941894,0.341818488075904,4
"277","TANNER","EBS","ALL",1999,137.5,0.22542276939021,3.77457723060979,4,0.943644307652448,0.0287529042589553,3.07733973809004,0.761994160294952,2
"278","TANNER","EBS","ALL",1999,147.5,0.0405582169973773,4.95944178300262,5,0.991888356600525,0.00413859357116095,5.00375665756868,0.638567747316098,1
"279","TANNER","EBS","ALL",1999,157.5,0.00127105699114394,0.998728943008856,1,0.998728943008856,0.000648498464869356,7.32541885602516,1.14049521751145,1
"280","TANNER","EBS","ALL",2000,22.5,59.3504559328055,0.065344067194506,59.4158,0.00109977593829429,0.00206154006324291,-7.80255189899303,1.45054049518915,9
"281","TANNER","EBS","ALL",2000,27.5,85.1543351285888,0.128664871411211,85.283,0.00150868134811405,0.0026012729894009,-7.25256822168624,1.22782940094905,2
"282","TANNER","EBS","ALL",2000,32.5,299.909645610195,0.788654389805526,300.6983,0.00262274309434249,0.00394855200957509,-6.54520055304756,1.07819001432225,30
"283","TANNER","EBS","ALL",2000,37.5,372.816951186456,1.53514881354373,374.3521,0.0041008152847112,0.00429159736620869,-5.88206798140119,0.888310165750055,48
"284","TANNER","EBS","ALL",2000,42.5,728.069213372556,3.44128662744379,731.5105,0.00470435711783192,0.00367540587359702,-5.60866025955874,0.719737946470761,96
"285","TANNER","EBS","ALL",2000,47.5,326.655031580753,2.11406841924683,328.7691,0.00643025277998093,0.00395687777630147,-5.20189069379908,0.569525759092763,33
"286","TANNER","EBS","ALL",2000,52.5,232.500805810149,2.71839418985064,235.2192,0.0115568550095002,0.00468635900893587,-4.52536573742147,0.395682938067902,41
"287","TANNER","EBS","ALL",2000,57.5,279.44907631919,4.27492368081026,283.724,0.0150671909348884,0.00459056216533933,-4.22316489921527,0.29546129209303,47
"288","TANNER","EBS","ALL",2000,62.5,213.367824413362,4.10977558663769,217.4776,0.0188974661603664,0.0047303581737912,-3.97930195115489,0.246677341217582,63
"289","TANNER","EBS","ALL",2000,67.5,109.052890127836,2.77590987216366,111.8288,0.0248228530768788,0.00547437059156903,-3.69496146408244,0.226027352548412,55
"290","TANNER","EBS","ALL",2000,72.5,84.3353457343555,4.66465426564454,89,0.0524118456813994,0.0111832347558361,-2.91742970901091,0.225943201052103,42
"291","TANNER","EBS","ALL",2000,77.5,97.551431791145,8.44856820885497,106,0.0797034736684432,0.01687477049762,-2.46842375668959,0.229467973516309,57
"292","TANNER","EBS","ALL",2000,82.5,75.3948735845545,11.6051264154455,87,0.133392257648799,0.0200592075329081,-1.88237277405459,0.174357686097575,47
"293","TANNER","EBS","ALL",2000,87.5,79.8139782930346,22.1860217069654,102,0.217510016734955,0.030267453967618,-1.28915696581472,0.178166592616131,47
"294","TANNER","EBS","ALL",2000,92.5,81.0948051125414,36.9051948874586,118,0.312755888876768,0.0318451829595746,-0.791421938024525,0.149066167531545,70
"295","TANNER","EBS","ALL",2000,97.5,58.180962777233,31.819037222767,90,0.353544858030744,0.0413824165569081,-0.608367084767408,0.18254737124249,51
"296","TANNER","EBS","ALL",2000,102.5,55.6077723788061,27.3922276211939,83,0.330026838809565,0.038171176641356,-0.713182713287485,0.173880299332192,50
"297","TANNER","EBS","ALL",2000,107.5,41.2244360614758,28.7755639385242,70,0.411079484836061,0.0461534169142067,-0.362803581799435,0.19253030798613,48
"298","TANNER","EBS","ALL",2000,112.5,33.83147372412,27.16852627588,61,0.44538567665377,0.0514192587541218,-0.221776707069488,0.210596541430498,29
"299","TANNER","EBS","ALL",2000,117.5,34.617459744502,29.382540255498,64,0.459102191492157,0.0562860240040535,-0.166140371583123,0.229775026676283,33
"300","TANNER","EBS","ALL",2000,122.5,16.7715701283843,20.2284298716157,37,0.546714320854479,0.0635745853576956,0.190502168426717,0.260821863262288,19
"301","TANNER","EBS","ALL",2000,127.5,20.4962526397798,18.5037473602202,39,0.474455060518467,0.0681037802284774,-0.104337999709856,0.278318435120644,19
"302","TANNER","EBS","ALL",2000,132.5,15.4858448758495,19.5141551241505,35,0.557547289261443,0.0689605489212261,0.235885000510416,0.285245337674204,15
"303","TANNER","EBS","ALL",2000,137.5,4.98756925270047,19.0124307472995,24,0.792184614470814,0.0535244832819681,1.36999560391969,0.333291261353823,12
"304","TANNER","EBS","ALL",2000,142.5,4.62957268931703,23.370427310683,28,0.834658118238678,0.0506545258658734,1.6645531882249,0.372676943038497,11
"305","TANNER","EBS","ALL",2000,147.5,0.912852088530238,15.0871479114698,16,0.94294674446686,0.0291088038434387,2.92760629117934,0.531536073661909,11
"306","TANNER","EBS","ALL",2000,152.5,0.21277978449827,11.7872202155017,12,0.982268351291811,0.0090467595449945,4.28799670709939,0.76320278880949,6
"307","TANNER","EBS","ALL",2000,157.5,0.00545301419281063,1.99454698580719,2,0.997273492903595,0.00139107504918639,6.36342361860132,0.981830886323536,2
"308","TANNER","EBS","ALL",2001,17.5,46.7929458867654,0.0463541132345619,46.8393,0.000989641459939878,0.00289672694270334,-8.29294298249428,1.6637756745837,3
"309","TANNER","EBS","ALL",2001,22.5,764.338086321074,1.37301367892643,765.7111,0.00179312233938678,0.00394498407639719,-7.3674122746796,1.44929881850618,3
"310","TANNER","EBS","ALL",2001,27.5,734.765367518591,1.05883248140855,735.8242,0.00143897480051424,0.0025534985221924,-7.38712491782632,1.31482436911306,9
"311","TANNER","EBS","ALL",2001,32.5,1440.25676687604,2.45053312396321,1442.7073,0.00169856569240566,0.00233891511116872,-6.97445705790008,1.10274362887872,8
"312","TANNER","EBS","ALL",2001,37.5,1300.14295241905,2.47394758094873,1302.6169,0.00189921348398653,0.00207204885786321,-6.68534132444754,0.923665527794879,7
"313","TANNER","EBS","ALL",2001,42.5,705.748017180655,4.00898281934491,709.757,0.00564838785576601,0.00468993815333619,-5.44464221157205,0.747105081734877,23
"314","TANNER","EBS","ALL",2001,47.5,1070.26811768152,7.20238231848384,1077.4705,0.00668452854949054,0.00411288885516951,-5.17042954882949,0.58972279393295,24
"315","TANNER","EBS","ALL",2001,52.5,833.30913077343,13.32226922657,846.6314,0.0157356190977207,0.00732530123823421,-4.23425320355518,0.448590940055343,30
"316","TANNER","EBS","ALL",2001,57.5,635.836036561128,13.023563438872,648.8596,0.0200714660596407,0.00591368248355958,-3.93096263284414,0.300526784619971,88
"317","TANNER","EBS","ALL",2001,62.5,425.777202302437,16.2746976975628,442.0519,0.0368162600309213,0.0098932634093932,-3.29905656397189,0.273705826407775,62
"318","TANNER","EBS","ALL",2001,67.5,290.507374774403,14.4744252255968,304.9818,0.047459963924394,0.0102877537431883,-3.0221478805622,0.224991568966419,63
"319","TANNER","EBS","ALL",2001,72.5,220.793839319943,8.84596068005666,229.6398,0.0385210258851326,0.00696250400530307,-3.23340210551723,0.187156936375868,84
"320","TANNER","EBS","ALL",2001,77.5,294.891063652984,15.4493363470162,310.3404,0.0497819051177876,0.00864136077350399,-2.96399553007843,0.182609928345644,93
"321","TANNER","EBS","ALL",2001,82.5,172.0290974454,17.6993025546002,189.7284,0.0932875761066883,0.0154062086716272,-2.28759794221806,0.182354994403987,64
"322","TANNER","EBS","ALL",2001,87.5,102.556389976618,23.7808100233821,126.3372,0.188232840551968,0.0231001126235532,-1.46873168907925,0.152286859448786,57
"323","TANNER","EBS","ALL",2001,92.5,81.0872153138029,31.4044846861971,112.4917,0.279171571646594,0.0297036661640107,-0.953339312195188,0.147457330551642,65
"324","TANNER","EBS","ALL",2001,97.5,70.6526371514356,33.9580628485644,104.6107,0.324613666179124,0.0323767248978897,-0.736462422348757,0.148024552914714,56
"325","TANNER","EBS","ALL",2001,102.5,48.1139679479884,29.0499320520116,77.1639,0.376470500480298,0.03613629112181,-0.50751494258323,0.154880912874321,44
"326","TANNER","EBS","ALL",2001,107.5,31.2080709835035,26.1197290164965,57.3278,0.455620641582209,0.0391778364778048,-0.179094292464505,0.158905835928297,36
"327","TANNER","EBS","ALL",2001,112.5,22.939044465236,28.060955534764,51,0.550214814407136,0.0379518870775959,0.202745765156866,0.154330867827596,31
"328","TANNER","EBS","ALL",2001,117.5,20.0607805233578,32.9392194766422,53,0.621494707106457,0.0391439442683762,0.499305835448729,0.167576481594961,36
"329","TANNER","EBS","ALL",2001,122.5,13.1824014461667,31.8175985538333,45,0.707057745640741,0.0412324123582666,0.88929270257936,0.199582180358994,29
"330","TANNER","EBS","ALL",2001,127.5,7.42478574951598,25.575214250484,33,0.77500649243891,0.0318754578014025,1.24594701079123,0.182921843310593,23
"331","TANNER","EBS","ALL",2001,132.5,6.290140204138,21.709859795862,28,0.7753521355665,0.0398189867182176,1.25310057437802,0.229100392083723,19
"332","TANNER","EBS","ALL",2001,137.5,3.61840907478237,20.3815909252176,24,0.849232955217401,0.0340593871302389,1.75260322277039,0.26291415000482,19
"333","TANNER","EBS","ALL",2001,142.5,1.48574822594727,24.5142517740527,26,0.942855837463567,0.0199871224609566,2.86106658377211,0.361381461561159,17
"334","TANNER","EBS","ALL",2001,147.5,0.532789950688102,25.4672100493119,26,0.979508078819688,0.0104550618266896,4.01711200940706,0.559689265250708,15
"335","TANNER","EBS","ALL",2001,152.5,0.194395433178554,9.80560456682145,10,0.980560456682145,0.00991813434584463,4.20026132432416,0.770125091190267,8
"336","TANNER","EBS","ALL",2001,157.5,0.0625440868703055,4.93745591312969,5,0.987491182625939,0.00638204968064346,4.89517853278774,1.02535353067576,4
"337","TANNER","EBS","ALL",2001,162.5,0.00778748827922904,10.9922125117208,11,0.99929204652007,0.000361200755066282,7.86931594242529,1.12516779734273,5
"338","TANNER","EBS","ALL",2001,167.5,0.000732698372302609,1.9992673016277,2,0.999633650813849,0.000186912850077196,8.84306673242838,1.39252668917821,2
"339","TANNER","EBS","ALL",2002,17.5,5.98930339210829,0.0106966078917145,6,0.00178276798195242,0.00476630475775212,-7.69484122199291,1.64350063709091,1
"340","TANNER","EBS","ALL",2002,27.5,205.286387743183,0.585312256816974,205.8717,0.00284309235711841,0.00542729690342832,-6.66082943319567,1.24460632266088,5
"341","TANNER","EBS","ALL",2002,32.5,451.662905406298,1.88959459370245,453.5525,0.00416620919012121,0.00592829447823191,-6.05191570043088,1.0717271647535,9
"342","TANNER","EBS","ALL",2002,37.5,449.661967776262,3.38713222373773,453.0491,0.00747630273128835,0.00783123021316027,-5.27352809872549,0.886418558175603,3
"343","TANNER","EBS","ALL",2002,42.5,1351.68056118495,11.3080388150497,1362.9886,0.00829650285780067,0.00641420562266148,-5.03268212181221,0.715993305327489,8
"344","TANNER","EBS","ALL",2002,47.5,884.313526282176,7.74567371782418,892.0592,0.00868291444987528,0.00511987256297844,-4.89176025574192,0.559078126388959,18
