"","27.5","32.5","37.5","42.5","47.5","52.5","57.5","62.5","67.5","72.5","77.5","82.5","87.5","92.5","97.5","102.5","107.5","112.5","117.5","122.5","127.5","132.5"
"1989",0.00251099318152692,0.00360989732834278,0.0135316254100871,0.0330008150987048,0.0612410186119239,0.138057698302407,0.237714969180956,0.30195859032651,0.326624105963438,0.362292234091145,0.388656826637579,0.382731573246019,0.377625554088293,0.431980107695325,0.562981150945743,0.714723902101029,0.871889092385641,0.922821248710496,0.937777289078332,0.961047543649495,0.980850216655515,0.992105508104276
"1990",0.00332951408039402,0.00444293712703693,0.0103780755387588,0.0184492642930709,0.0341567351631572,0.0751062215454464,0.140541731524056,0.187567329143031,0.236373169172708,0.330960762497185,0.371512003929349,0.370665872940874,0.354762381638503,0.385215692825807,0.46914320534683,0.598573427458335,0.741881824681537,0.815473616324738,0.841614502114841,0.877102905157724,0.925005294547287,0.927359062804793
"1991",0.00079354208448124,0.00220685732157019,0.00725461516932922,0.0274735247478296,0.0492381513795598,0.0926070557609003,0.148152961763156,0.193468467516359,0.227151420222353,0.273838810363361,0.316690751701217,0.327007352890297,0.31727934041015,0.342387354380418,0.466087532626127,0.678461422922024,0.842335818897056,0.892129429779347,0.909573916789735,0.936349899617564,0.961090946951294,0.976331061470442
"1992",0.00104546871194,0.00398151061491069,0.0136148724553353,0.042122980672092,0.0949460444492372,0.162664906771994,0.256329899748321,0.305147953788797,0.329583583501513,0.40253432782093,0.445542617047486,0.456134387178997,0.468062798830095,0.517071297375513,0.636511363785674,0.792781857357203,0.909211056514429,0.947483948750169,0.959859108553763,0.970124555940331,0.982836007728604,0.987354421165396
"1993",0.00173413349538909,0.00398573227815128,0.0162188553280545,0.0597369114389524,0.144836667594187,0.289424958416761,0.425594873989886,0.497021585454713,0.578200470943972,0.648726553978064,0.663346734368419,0.646620602554523,0.64691590901484,0.679862100495196,0.777916206202457,0.877050174362644,0.93780032137198,0.962409168291769,0.972882447635472,0.981331383332169,0.985795850880708,0.995345732982347
"1994",0.000426341547888431,0.00237264855278164,0.00683395979692955,0.0210198725403368,0.0528718442010419,0.117019817239268,0.185804606947968,0.219614788822181,0.251902725773637,0.284211306267282,0.320660479791766,0.331417124536384,0.355749618534601,0.405638846523015,0.569610651223202,0.774504811429108,0.887367874319485,0.947177908907788,0.955606521183021,0.962069112238365,0.975801264484175,0.979910351608118
"1995",0.000189485836206462,0.0018065556482503,0.00625285616281781,0.0163548653232533,0.0461970312989405,0.129852633846764,0.220675973252709,0.292589478959043,0.354024207013105,0.400753696411528,0.423665670482916,0.408463700804727,0.38808600945833,0.486638107099213,0.598285769166385,0.780283941034909,0.902326120424531,0.96482762204042,0.975915872434767,0.983949184616971,0.992302242423545,0.994532862567755
"1996",0.00461057774161785,0.00582195901076883,0.0132137515520327,0.0420611560632911,0.103026171625809,0.18132556257011,0.259773738146873,0.315628981555515,0.365955419602529,0.406214601705299,0.429210980117584,0.410870235802252,0.398344376059988,0.431911430407852,0.513231505497962,0.681960833394313,0.834970303570623,0.891327517903187,0.909537555921738,0.963490614453466,0.972977843998445,0.980411612657117
"1997",0.0111591308970679,0.0214902949196461,0.0145461096767557,0.0297597362971093,0.0228300844761734,0.0562343617243498,0.125724202358731,0.194805819572979,0.242652976188786,0.294804735321627,0.326160003217723,0.321239144049965,0.32958019515616,0.351755918408308,0.445768184934897,0.596755101051932,0.759157359041146,0.830533565420809,0.88460907609132,0.929897131769848,0.974662098794567,0.98183113333946
